epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8843281855699267,1.5454427807830025,0.18436917953326792,0.8156308204667321,0.06987361004576087,0.9301263899542391,49.849634221870694,0.9170068745596061,1.5315059068764039,0.13185020703961745,0.8681497929603825,0.05042177438735962,0.9495782256126404,50.27340311343154
1,0.01,0.8248135885755341,1.8182293750472052,0.26271691586019025,0.7372830841398096,0.11683278820580906,0.8831672117941909,49.955403275827614,0.9599701309455674,2.165011765239345,0.08724179490842641,0.9127582050915737,0.008555300318850921,0.9914446996811491,46.53589311001519
2,0.01,0.798794588308331,2.100999492906909,0.2876372409785318,0.7123627590214683,0.1435842248438685,0.8564157751561315,48.08994328786337,0.9269605668612494,2.7163465759267456,0.11368848614650127,0.8863115138534987,0.04594009484236057,0.9540599051576394,53.73012300128807
3,0.01,0.770239407740062,2.390827040294763,0.31939191445757065,0.6806080855424294,0.170006407217847,0.829993592782153,47.47636203717592,0.9592355091719968,2.5540249145543474,0.08665315097075915,0.913346849029241,0.010172088164836168,0.9898279118351638,58.719254966276054
4,0.01,0.721403955057375,2.534478157518256,0.3725737162993984,0.6274262837006015,0.21594430368255685,0.7840556963174431,48.35246125322038,0.8648098383122806,2.822045862396774,0.20147070596111832,0.7985292940388817,0.09100317783080615,0.9089968221691939,43.52980338903602
5,0.01,0.6686938155718218,3.0054064573699546,0.4283027287090227,0.571697271290977,0.2666418488930773,0.7333581511069227,45.34916680573665,0.851791521106108,3.4441950502262944,0.2081621704725742,0.7918378295274258,0.10823939855282123,0.8917606014471787,52.29716391285161
6,0.01,0.6262314045959344,3.150256635252727,0.47113152811917225,0.5288684718808278,0.3088600000849477,0.6911399999150524,44.44031294562215,0.7289081612530498,3.2561074675681194,0.3620653375803486,0.6379346624196514,0.21044287773279044,0.7895571222672095,48.00423812625669
7,0.01,0.6010455528599038,3.5178644571817483,0.4966848482324535,0.5033151517675465,0.3338008729947938,0.6661991270052062,42.4955470221826,0.5979754712939243,3.723062247081465,0.5052769908561203,0.4947230091438796,0.3331895803029721,0.6668104196970279,44.899847648577264
8,0.01,0.5554539274080811,3.3754022901866674,0.54218843749999,0.45781156250001004,0.37945118656864874,0.6205488134313513,41.432637184467076,0.6879960595045199,3.346950933220791,0.4011820283425496,0.5988179716574504,0.25255191784638625,0.7474480821536138,43.11452285553051
9,0.01,0.5351217717051399,3.2781511458123656,0.5617587141118938,0.43824128588810607,0.4002912612976851,0.5997087387023149,40.95757327460707,0.7413905004806488,3.4459703662382006,0.342071295130077,0.6579287048699229,0.2029683395073964,0.7970316604926035,37.71245246680366
