epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.9370889027532987,2.523643175468378,0.11497182385967686,0.8850281761403237,0.028203992156142537,0.9717960078438574,134.8893556923435,0.9522505424749296,2.7310407377341,0.09727403196179069,0.9027259680382093,0.014733122661709785,0.9852668773382902,148.64629063810088
1,0.01,0.8190116353451423,2.394379258293042,0.27286310033790734,0.7271368996620925,0.11973858299580488,0.8802614170041951,157.0475205489396,0.776500566308867,2.3542537742685665,0.32529115990812524,0.6747088400918747,0.1556383239535185,0.8443616760464815,158.0964830246642
2,0.01,0.7164942064589186,2.2247355802110533,0.3733199142649951,0.6266800857350048,0.22362974258986387,0.7763702574101361,157.76377988580867,0.6756942512268451,2.0710697576289574,0.39126534833032817,0.6087346516696719,0.2796660466836049,0.720333953316395,158.3258368700413
3,0.01,0.6024473773858369,2.013564985385201,0.4730364603157377,0.5269635396842622,0.34723009304566815,0.6527699069543318,158.00449317551337,0.5889119781626176,1.9206123590194388,0.49129719557579055,0.5087028044242096,0.35761525997748744,0.6423847400225126,158.3960538495555
4,0.01,0.47404129844981696,1.958513058308555,0.6035448789983513,0.3964551210016488,0.47423460375178944,0.5257653962482106,158.59962265875316,0.47229432680256045,2.0845654907675657,0.6136373777523079,0.38636262224769224,0.47041789843485904,0.529582101565141,159.48353895251182
5,0.01,0.390040495922828,2.299204529500343,0.6975666726544707,0.302433327345529,0.5515547470612959,0.4484452529387041,159.50652434724904,0.44321992665810145,2.4641882696979214,0.654548408485231,0.34545159151476895,0.4916012126665849,0.5083987873334151,160.0085449266749
6,0.01,0.3560076664410153,2.6089382924468634,0.7304788483421165,0.2695211516578836,0.5863346750086004,0.4136653249913996,159.89514920496606,0.43283935443236554,2.7067971104765527,0.6666688505965866,0.33333114940341346,0.5008218632294581,0.49917813677054185,160.0212629903662
7,0.01,0.3347949213517624,2.794120683137903,0.7487509376157846,0.25124906238421585,0.6095078555020419,0.3904921444979581,159.98715823085607,0.4551841838902575,2.8524100785214865,0.6365956234492087,0.3634043765507914,0.48362929545916045,0.5163707045408396,161.05954912797336
8,0.01,0.3185066491118398,2.928083850312244,0.7615930316740687,0.2384069683259316,0.6280935775149953,0.3719064224850048,160.07672111457782,0.41996216903022454,2.9723261845808224,0.6654010417205592,0.33459895827944075,0.5231290459632874,0.47687095403671265,161.4841290074322
9,0.01,0.30537524802163357,3.0254068966764827,0.7720512853666094,0.22794871463339042,0.6430070768703114,0.3569929231296886,160.08948827359265,0.3666682080179501,3.0540858388835948,0.7125015185286101,0.28749848147138996,0.5805519910959097,0.4194480089040903,160.8779301444333
10,0.01,0.29506221071058675,3.107376481299368,0.7794472958849331,0.22055270411506686,0.6552647991613908,0.3447352008386092,160.12012863677492,0.39153703595728795,3.1449464979219734,0.7039973562117101,0.2960026437882899,0.5447733860749465,0.45522661392505354,160.07987942112135
11,0.01,0.2796093521075601,3.1824423334925767,0.7909734187449313,0.20902658125506887,0.6733354806900025,0.32666451930999757,160.05573458837776,0.365500604415942,3.184031200527974,0.7212142766734894,0.27878572332651064,0.5766894863202021,0.42331051367979783,159.75657078848383
12,0.01,0.26961417244253066,3.234076961339313,0.7982714713293665,0.20172852867063354,0.6851287440820174,0.3148712559179826,160.0739920024075,0.3684671482950751,3.2105997016291954,0.7241481775726654,0.2758518224273347,0.5697893179379977,0.4302106820620023,159.42402300026316
13,0.01,0.2635051933804474,3.2962129559964115,0.8025581550717229,0.19744184492827666,0.692452585697174,0.30754741430282595,160.08442054850107,0.35892532817776246,3.2577407411187114,0.7341740118400446,0.2658259881599555,0.5790084646298335,0.4209915353701665,159.2914041335627
14,0.01,0.2659911544934741,3.3443396059165695,0.8002495253182239,0.19975047468177617,0.6898484056646174,0.31015159433538264,160.06052615527793,0.3491252453501621,3.3416566234062515,0.7372295881715574,0.26277041182844274,0.5933048862677354,0.4066951137322646,159.574928096388
15,0.01,0.253471681825541,3.385027769497,0.8097329964072306,0.19026700359276918,0.7043918783014471,0.29560812169855294,160.04579770008212,0.33929967019526547,3.3586415099249813,0.7418231159135525,0.2581768840864474,0.6066184915029086,0.3933815084970914,159.6017813950436
16,0.01,0.24775434918252318,3.4320004553010337,0.8135318188109079,0.18646818118909217,0.7113882151517001,0.2886117848482999,160.06536097011488,0.34491330469982534,3.4431502736055886,0.7369184352469423,0.26308156475305783,0.6005322153751667,0.39946778462483334,159.261656109687
17,0.01,0.24078637608679054,3.465387121236374,0.8185992036879259,0.1814007963120738,0.7196232492273504,0.2803767507726496,160.07809462208786,0.34033669719986887,3.424294521081388,0.7384372994139294,0.2615627005860708,0.6071473176662738,0.39285268233372617,159.20193946066573
18,0.01,0.23535368644431795,3.495629034051672,0.8219888464619011,0.17801115353809893,0.7264179695736278,0.2735820304263722,160.04452319035772,0.32543535775583987,3.461875172680635,0.7560146103181401,0.24398538968185984,0.6202646769010104,0.3797353230989896,159.4170744803303
19,0.01,0.2305657416846212,3.5258849094576443,0.8252219252305406,0.17477807476945945,0.7322424910285256,0.2677575089714744,160.0622749618641,0.3094534549317976,3.525888599870539,0.7625245048520493,0.23747549514795072,0.6425612568855286,0.35743874311447144,160.11470951517109
