epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss
0,0.01,0.8815016963265159,0.5607278198003769,0.05353129078073173,0.946468753345085,0.02307846198461696,0.9769215380153831,0.7898362699676963,0.3253662743989159,0.13255823556991184,0.8674418119823232,0.05553431677467683,0.9444656832253232
1,0.01,0.765942655729525,0.3388316703565193,0.1831676678901369,0.8168323789582108,0.07139160544047075,0.9286083945595293,0.7117455671815311,0.2653371192076627,0.2163243751753779,0.783675656599157,0.1369803447057219,0.863019655294278
2,0.01,0.6682400378313932,0.26871377297423105,0.3012066180958892,0.6987934284137957,0.16255025520469202,0.837449744795308,0.6774148415116703,0.23996258220251868,0.2884889591266127,0.7115110825089848,0.1379553140962825,0.8620446859037175
3,0.01,0.6041815669247599,0.24038100671587567,0.39408339605186926,0.6059166450392116,0.21565325930714607,0.7843467406928539,0.5711387676351211,0.2170313438948463,0.42327385527246136,0.5767261894310222,0.25739500277182636,0.7426049972281736
4,0.01,0.501739885319363,0.22505755948297906,0.5362787377653699,0.46372130603501294,0.32190039776491397,0.678099602235086,0.4878143019535962,0.2155066702295752,0.5356615895734114,0.4643384586362278,0.3525560502620304,0.6474439497379696
5,0.01,0.4333973007671761,0.21988942451549298,0.6184528682268027,0.38154717150962714,0.4079986517176484,0.5920013482823516,0.41823427642092986,0.19492232273606694,0.6201204026446623,0.3798796499476713,0.4317551307818469,0.5682448692181531
6,0.01,0.35208007377205475,0.1889108025440664,0.7030447811791392,0.29695526533054584,0.5112104980331479,0.4887895019668521,0.39359595144496246,0.18681691937586842,0.652926009367494,0.347074056372923,0.4564926505965345,0.5435073494034655
7,0.01,0.32910907313679205,0.19278661601922728,0.7300421956813696,0.2699578422488588,0.5435784797776829,0.4564215202223171,0.425287919885972,0.2030740459175671,0.6134320374797372,0.38656799758181853,0.42488525720203624,0.5751147427979637
8,0.01,0.3167851625969916,0.18944661511164723,0.7397083951668306,0.2602916549552571,0.5630520767334736,0.43694792326652643,0.34130559072775,0.1730401923551279,0.6999616254778469,0.3000384201021755,0.5332945427473854,0.46670545725261464
9,0.01,0.2974346253004941,0.1794979213313623,0.755640475135861,0.24435956663254535,0.5905219808672414,0.4094780191327586,0.3365602090078242,0.1734378201996579,0.7057314427459941,0.2942685966982561,0.5395869945778566,0.46041300542214336
10,0.01,0.28487856031367276,0.18028149663498907,0.7697977771361669,0.23020226779309186,0.6081466281955893,0.39185337180441077,0.3337508063105976,0.1673963048002299,0.7022343681139105,0.29776569937958436,0.5470868331544539,0.45291316684554606
11,0.01,0.25761563646973984,0.17168241468342868,0.793524036804835,0.2064760108337258,0.6482781420151392,0.3517218579848607,0.30426334808854494,0.1632319929845193,0.7298226058483124,0.2701774379786323,0.5911350592094309,0.40886494079056906
12,0.01,0.24421231787313114,0.16982443912914305,0.8027747228290095,0.1972253169074203,0.6716067501992891,0.32839324980071094,0.2858828209778842,0.17469695648726294,0.7430836821303648,0.2569163722150466,0.6295578094089732,0.37044219059102673
13,0.01,0.24243198177128128,0.17049179847041765,0.8055916880116318,0.19440834066181473,0.6735742963624723,0.3264257036375277,0.29714759921326356,0.15978835566955454,0.7407508790493011,0.259249169160338,0.596274346113205,0.40372565388679504
14,0.01,0.23982374708760867,0.1683780988960555,0.8072517333608685,0.19274831608389364,0.6773780101176464,0.3226219898823536,0.27431830062585716,0.16229891777038574,0.7556089460849762,0.24439109555062125,0.6397448217167574,0.3602551782832426
15,0.01,0.2241129299456423,0.16819905309063016,0.8206779532360308,0.17932209361231688,0.7031393033085447,0.29686069669145526,0.26526428320828604,0.15853984741603627,0.7563500912750468,0.24364994597785614,0.6597591840169009,0.3402408159830991
16,0.01,0.22283137928355823,0.1661245303623604,0.8214626276131832,0.17853741178458388,0.7045212397069642,0.29547876029303577,0.2940981624757542,0.17811724543571472,0.7380530886790332,0.26194696654291716,0.6157602054231307,0.3842397945768693
17,0.01,0.22273472109527298,0.16635752040328403,0.8218609844193314,0.17813905463977295,0.7044810196667006,0.2955189803332994,0.2637169773087782,0.15847325062050538,0.7762273269541123,0.22377271862591014,0.6437169138123008,0.35628308618769927
18,0.01,0.20870305417162,0.16288992469057892,0.8333094851537184,0.1666905531151728,0.7263778899655198,0.2736221100344802,0.25033580029712005,0.1576533326331307,0.7784979623906753,0.22150206390549154,0.6744892492013819,0.3255107507986181
19,0.01,0.1988716134519288,0.16051050636804465,0.8410716237443866,0.1589284153147177,0.7420046401746345,0.2579953598253655,0.23243145294049206,0.1509988018695046,0.7948024746249703,0.20519758103524938,0.699618357069352,0.3003816429306479
20,0.01,0.19703692468729886,0.16094278973160367,0.842890081983624,0.15710996892867665,0.7449890573819479,0.2550109426180522,0.22852708486949697,0.1482169632526005,0.7992034905097064,0.20079654893454382,0.7035873269333559,0.2964126730666441
21,0.01,0.23812758267828912,0.17444077235731212,0.8093978229797247,0.19060221935311952,0.6825036596168171,0.31749634038318286,0.26657220282975364,0.17114369746516733,0.7538549742277931,0.24614507661146276,0.6652864358004402,0.33471356419955983
22,0.01,0.18866409587137628,0.15864416448907417,0.8528974205255508,0.14710261514692596,0.7547644643169461,0.24523553568305392,0.2277794138473623,0.14908734665197484,0.7985991204486174,0.20140092206351898,0.7064960721661063,0.29350392783389373
23,0.01,0.18748187002810565,0.15662299367514523,0.8530614746339393,0.14693856250607606,0.7565453964652438,0.2434546035347563,0.23029112903510823,0.15363871612969568,0.8008809054599089,0.1991191466941553,0.7002106975106632,0.2997893024893368
24,0.01,0.18010357586723386,0.15912565069668222,0.8612161134228562,0.13878393489303012,0.768087827798092,0.231912172201908,0.23069919470478506,0.14990259926108754,0.7944555983823889,0.20554444807417252,0.7037477686124689,0.29625223138753104
25,0.01,0.19342004801287796,0.16050586036660455,0.8464974029497667,0.15350263385158597,0.7502054535981381,0.24979454640186194,0.259086416924701,0.1666004280833637,0.7733506244771621,0.2266494381953688,0.6622336278943455,0.3377663721056545
26,0.01,0.1788463177102985,0.1543737296579462,0.859735392259829,0.1402646562818325,0.7703357356967349,0.2296642643032652,0.22283759976134582,0.14691157682853587,0.7971730425077326,0.20282700219575098,0.7191887953702141,0.28081120462978587
27,0.01,0.17823708825039142,0.15757392787120558,0.8616907704960216,0.13830929283391347,0.771503541505698,0.228496458494302,0.23575380882796118,0.15483818729134166,0.7907496813465568,0.20925036861616023,0.697284947423374,0.30271505257662606
28,0.01,0.2069409681540547,0.16371765089305965,0.8360281126065687,0.16397193096803897,0.7284783459070957,0.2715216540929043,0.22536617342163534,0.14625751139486537,0.7977794654229108,0.20222057928057277,0.7119339196120992,0.2880660803879009
29,0.01,0.16867352096420346,0.1530892111248139,0.8704397687406251,0.12956027054425442,0.7844210790865349,0.2155789209134651,0.21816253749763265,0.14228309910087025,0.7980505736435161,0.2019494601032313,0.7276846731410307,0.2723153268589693
30,0.01,0.17249443246559662,0.15476994656703688,0.8591957462556434,0.14080428862662026,0.7869531936717756,0.21304680632822443,0.21935112423756542,0.15081640464418075,0.8056899081258213,0.19431014621959014,0.7213405510958504,0.2786594489041497
31,0.01,0.1733109321106564,0.1577521807542353,0.8628802073724342,0.13711983834703764,0.782718604261225,0.21728139573877508,0.20694825754446142,0.13864722804111593,0.8127739587250877,0.18722607808954575,0.7391790607396294,0.2608209392603706
32,0.01,0.16201288388534027,0.1520352600650354,0.875941998127735,0.12405804375355894,0.7950434711846438,0.20495652881535617,0.21484543032505932,0.14818159008727355,0.8095089775674483,0.1904910658212269,0.7274682872435626,0.2725317127564374
33,0.01,0.16223549605770546,0.15265629959828925,0.8734449048837026,0.12655513767491688,0.797294557094574,0.20270544290542603,0.19727164331604452,0.13649842099231832,0.816964303745943,0.1830357427106184,0.7581058617900399,0.24189413820996003
34,0.01,0.18050587154699094,0.15780975139050774,0.8494141932689783,0.1505858524504936,0.7782260576883951,0.22177394231160483,0.21541658832746394,0.1466684135444024,0.8149956412175122,0.18500441181309082,0.7197971606955809,0.28020283930441914
35,0.01,0.17551999945532193,0.15647477103453694,0.8616666703513174,0.13833337807745644,0.7777707730278824,0.22222922697211756,0.20748265438220082,0.14353059056927175,0.812898716505836,0.1871013295124559,0.7401599989217871,0.259840001078213
36,0.01,0.15041864302122232,0.15121417447473062,0.8887273624087825,0.11127268037561214,0.810833167849165,0.189166832150835,0.19323213135494904,0.13989433164105697,0.8295739170383004,0.1704261368688415,0.7572929771507487,0.24270702284925125
37,0.01,0.16627957897655893,0.15486353997028235,0.8687545530723803,0.13124549637238184,0.7929783255764933,0.20702167442350677,0.23060720545404098,0.14615366257288875,0.7986449914820054,0.20135504840051427,0.6979138851165771,0.30208611488342285
38,0.01,0.16812474969210048,0.1542056305616191,0.8693525592486063,0.13064748500332687,0.7874384305693887,0.21256156943061136,0.21372126042842865,0.1369533047956579,0.7975214719772339,0.20247856483739965,0.7366520692320431,0.26334793076795693
39,0.01,0.15700925096417917,0.1525187837806615,0.8802542108477969,0.11974583464589986,0.8034821062377004,0.1965178937622995,0.2203878146760604,0.15439913334215388,0.8048895492273218,0.19511049547616174,0.7213405440835392,0.2786594559164608
40,0.01,0.16291824355721474,0.1533170486941482,0.87263879812125,0.12736125132351211,0.7967241713494966,0.20327582865050345,0.2312469596371931,0.15246419411371737,0.8048102645313039,0.195189790252377,0.6933045001590953,0.30669549984090466
41,0.01,0.15982373578078818,0.152073607864705,0.8785451542247426,0.12145490199327469,0.7979323755611073,0.2020676244388927,0.20186436263953939,0.14807648036409826,0.8209026438348433,0.17909739736248464,0.7484747434363646,0.25152525656363545
42,0.01,0.16594038226387717,0.15346849890369357,0.8704606836492365,0.1295393660213008,0.7914226651191711,0.20857733488082886,0.21791025820900412,0.1419403662576395,0.8059892654418945,0.19401076611350565,0.7202053140191471,0.2797946859808529
43,0.01,0.1604339059329394,0.15243101108706358,0.8779991874189088,0.12200086462226781,0.7971316115422682,0.20286838845773178,0.19623821097261765,0.13821363975020015,0.8230906865176033,0.17690934898222194,0.7554206479998196,0.2445793520001804
44,0.01,0.1616118967984662,0.15299774807962505,0.8743064313223867,0.12569360615629138,0.7981627439007615,0.20183725609923853,0.19625447602833018,0.14119301254258437,0.8223765615154716,0.1776234796818565,0.7575838092495414,0.24241619075045867
45,0.01,0.14877018095417457,0.15013865505655608,0.8859735059015679,0.11402654230143085,0.8171704239917524,0.18282957600824762,0.19750589833540075,0.14328645739485235,0.8224256739896887,0.17757437202860327,0.7554528713226318,0.24454712867736816
46,0.01,0.13693738277211334,0.14682209130489465,0.89844134720889,0.10155870257453485,0.832626299424605,0.16737370057539505,0.18371970162672155,0.14168331114684835,0.8375094918643727,0.16249056598719427,0.7740329749443952,0.22596702505560481
