epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8722937528592654,1.0805751614531625,0.18770904290673926,0.8122909570932608,0.08770442512576226,0.9122955748742377,44.501019630697144,0.9405820855108128,0.8345909309019901,0.09759931167169394,0.902400688328306,0.03396368929399894,0.966036310706001,44.447063861288754
1,0.01,0.7039111052609327,0.2486891939237972,0.38908037344858704,0.610919626551413,0.23409460636752624,0.7659053936324738,40.90400941838683,0.926639271463478,0.43526568171587027,0.11911458065268801,0.8808854193473119,0.04285819656573809,0.9571418034342619,55.284645186628936
2,0.01,0.6286325756491273,0.18007603040465495,0.4674867133843275,0.5325132866156724,0.30728792509546987,0.6927120749045301,37.95653172951271,0.8147207172934674,0.1628952798294851,0.27069581015526445,0.7293041898447356,0.12833497444024453,0.8716650255597554,27.876529310258427
3,0.01,0.5839631694633892,0.17360423677688908,0.5151770503236139,0.48482294967638606,0.34994337845731666,0.6500566215426834,36.80907585796286,0.8950876031723489,0.31205114763935965,0.16123686220230796,0.8387631377976918,0.06736278132750438,0.9326372186724956,47.347302870545136
4,0.01,0.5460865749220973,0.13212616147809275,0.5557690610568742,0.44423093894312593,0.38600968486732906,0.6139903151326709,34.96043765688542,0.775796073084,0.13864057685440143,0.2930237516638559,0.7069762483361443,0.178324078138058,0.821675921861942,24.989377210257977
5,0.01,0.5045890071646786,0.12379044577316307,0.5967300407889888,0.40326995921101116,0.42786498257407435,0.5721350174259257,33.36756539152672,0.8267541055869602,0.147568163120346,0.23956260419636852,0.7604373958036313,0.12903477939275595,0.870965220607244,23.96334906500792
6,0.01,0.4871890037846085,0.11319619418358977,0.615850353232036,0.3841496467679641,0.44411811508514265,0.5558818849148573,31.433870428074616,0.8320112035619283,0.154655073151162,0.23472956630450376,0.7652704336954961,0.12349498787751564,0.8765050121224843,21.477989315041278
7,0.01,0.46925964974436774,0.10539259170377283,0.6338233042434896,0.36617669575651035,0.46201840319015364,0.5379815968098464,30.611395605828903,0.6857185677742957,0.3282895940593116,0.40839741839949917,0.5916025816005009,0.25153748117960417,0.7484625188203958,50.676561715751134
8,0.01,0.46020628939351976,0.09958059339857915,0.6413841440099978,0.3586158559900023,0.47206677386054285,0.5279332261394571,29.47747689629953,0.5592717192526003,0.10789721463921514,0.5396354774362878,0.4603645225637122,0.3747901710180136,0.6252098289819864,30.61636432550195
9,0.01,0.44119280283238604,0.09837255138550224,0.6603801588734126,0.3396198411265872,0.49109190868006813,0.5089080913199319,28.6388665642136,0.7041617827784232,0.14345374346866727,0.40154707463838835,0.5984529253616117,0.22536567426644838,0.7746343257335516,28.949493238524003
