epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.9384638353948035,1.8707286748025038,0.1187869353736402,0.8812130646263597,0.02336901834200102,0.976630981657999,97.28392317643258,0.9709093056508938,1.546874622476146,0.06423184980456795,0.9357681501954322,0.005663297376416337,0.9943367026235836,164.72187938935562
1,0.01,0.9216230028399953,1.6978800842295405,0.14273255617082864,0.8572674438291714,0.035473328135493726,0.9645266718645062,147.00693824647954,0.9338340608907459,1.7513107428914405,0.1240548775703224,0.8759451224296776,0.027573376464156005,0.972426623535844,147.00944163476058
2,0.01,0.9128367289286354,1.8695211166469068,0.1556955554023523,0.8443044445976476,0.041475121638979075,0.958524878361021,153.8230739714362,0.963939351974983,1.8331838485306151,0.08675408882824119,0.9132459111717589,0.002265044595473088,0.997734955404527,161.7818179002543
3,0.01,0.8906998885762843,2.155473298207457,0.18816027327187168,0.8118397267281283,0.056726716769238315,0.9432732832307616,155.26321043291748,0.9426111697719125,2.2980011053651728,0.11744968718532654,0.8825503128146738,0.01734830639683283,0.9826516936031672,155.7060024178125
4,0.01,0.8484497676043596,2.185062049395468,0.23847032675754165,0.7615296732424582,0.09360354455808799,0.906396455441912,156.94043642908335,0.944320278810409,2.226331442733705,0.10289715367817033,0.8971028463218297,0.02420147809271629,0.9757985219072837,166.38689998466077
5,0.01,0.7927856250270208,2.3398963314634376,0.30413122163392886,0.6958687783660714,0.14260317950888915,0.8573968204911109,157.54688360029056,0.8882848505042885,2.4853975470302925,0.17109695210255083,0.8289030478974492,0.0721273124217987,0.9278726875782013,164.60112704308415
6,0.01,0.7588140011683836,2.5524610717516687,0.3441829853118129,0.6558170146881871,0.17252137346400154,0.8274786265359985,157.77129260875844,0.8241189027753423,2.6616128833730266,0.24351980548542385,0.7564801945145762,0.130788654088974,0.869211345911026,161.44543369866935
7,0.01,0.6968412202509674,3.015052485604743,0.41435961626161294,0.585640383738387,0.22902492006067876,0.7709750799393212,157.5961139829243,0.7628066915552222,3.372527242292772,0.32165357704259556,0.6783464229574044,0.1808864909868974,0.8191135090131026,159.26577082150274
8,0.01,0.6262318079055552,3.532867995609851,0.4897135468701844,0.5102864531298156,0.2964713167813089,0.7035286832186911,157.62751964260255,0.7024030590266986,3.737862115059379,0.3979851107806915,0.6020148892193085,0.23067151353909418,0.7693284864609058,156.96867972974013
9,0.01,0.5767185910729368,3.8852018233836896,0.5386511248104494,0.4613488751895505,0.3463682940712682,0.6536317059287319,157.74138843408866,0.8330928336068815,4.216112032028723,0.23930126397459256,0.7606987360254074,0.11864447994874074,0.8813555200512593,158.8591688620361
