class1,class2,class3,class4,class5,class6,class7
0.9718613326484169,0.9741195555203466,0.9632271756036808,0.9750316394606885,0.9528014210753565,0.9670622658547178,0.9547356566018382
0.9609660207844595,0.9703617269564686,0.9720937586473747,0.9726432596624642,0.960238001400593,0.9471652198391131,0.9748871147196775
0.9607492229287041,0.9489511623525582,0.9551261302845205,0.9569603649588913,0.9587946252548077,0.9412570615238417,0.9469590683857826
0.9608019915278474,0.9489961378653563,0.9551500793712695,0.9569922549428046,0.9587954063786214,0.941239268721032,0.9469787093326338
0.9717524954482305,0.9539468513908036,0.9554799279443486,0.9429595335434608,0.9417495140103048,0.961642376044139,0.9429254798010799
0.9507062571391866,0.930368791036163,0.9457877123561067,0.9460615620552509,0.9467348712835453,0.9545625706050983,0.9361732318398884
