Dice Score,IoU Score,HausDorff Distance
0.9655484352521493,0.9335178136825562,16.945070015031312
0.9654793002871643,0.9334136843681335,14.587441804454826
0.9526853765270152,0.9097211956977844,15.682553123766448
0.9527076925913665,0.9097622036933899,15.688224674232316
0.6957762238814775,0.5369404554367065,23.34402802925171
0.7795203207587476,0.6469547748565674,25.546568659547773
0.9529223111689096,0.9102686047554016,14.775971844602818
0.9443421423307485,0.8946542143821716,15.28763030778824
