class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12
0.9841682314872742,0.899033784866333,0.8128129839897156,0.9095242023468018,0.9379920363426208,0.811643123626709,0.941973090171814,0.8717920780181885,0.9155206084251404,0.9459148049354553,0.9304555654525757,0.8121451735496521
0.9919073581695557,0.9097635746002197,0.924744188785553,0.9038419723510742,0.9459105134010315,0.862234354019165,0.9482164978981018,0.8755098581314087,0.9352688789367676,0.8975946307182312,0.9280262589454651,0.7704302668571472
0.9907521605491638,0.8996890187263489,0.8901217579841614,0.8715941309928894,0.9314911365509033,0.815213680267334,0.88792884349823,0.8234659433364868,0.8841069936752319,0.8732069730758667,0.9040712714195251,0.7284758448600769
0.9952651262283325,0.9169387817382812,0.865466296672821,0.8971090316772461,0.9503642916679382,0.8992246985435486,0.9625946283340454,0.8453112840652466,0.9412432312965393,0.9292576313018799,0.9120284914970398,0.8122360110282898
0.9942394495010376,0.8667601943016052,0.8355265259742737,0.8705992102622986,0.9377205967903137,0.8673533797264099,0.9140225648880005,0.7984165549278259,0.9069473147392273,0.8886780738830566,0.8853335976600647,0.7655038595199585
0.9945352077484131,0.8669285774230957,0.898813784122467,0.7821210026741028,0.9339012503623962,0.8406964540481567,0.8624228835105896,0.8404961228370667,0.8909432291984558,0.8583818674087524,0.8931834697723389,0.79565930366516113
