CE Loss,Dice Score,Dice Loss,IoU Score,IoU Loss,HausDorff Distance,Total Loss
2.132354628395622,0.08559772802541094,0.914402271974589,0.009184920229017735,0.9908150797709823,91.27364574508165,0.9602500063850505
2.0230050901959844,0.11278497344711322,0.8872150265528866,0.01834975555539131,0.9816502444446087,90.11406868501018,0.9438761625033263
1.9695699404120408,0.11528884022485346,0.8847111597751464,0.022911082953214645,0.9770889170467854,63.3040614808883,0.9401378685273681
1.8400301707636402,0.126982674430226,0.873017325569774,0.04424627497792244,0.9557537250220776,70.20738777559264,0.9226592241007429
1.7594163009683776,0.1146294863906341,0.8853705136093659,0.019551366567611694,0.9804486334323883,66.90531948118782,0.9424173795427149
1.665735403928598,0.13067473229976323,0.8693252677002367,0.02396734617650509,0.9760326538234949,67.27589080886027,0.9333497355095075
1.6268647696378669,0.13918967790042522,0.8608103220995746,0.015018788166344166,0.9849812118336558,69.27692963594176,0.9353128840659651
1.563683020915827,0.1664563996603734,0.8335436003396266,0.04265700280666351,0.9573429971933365,64.44030442578223,0.9078232295111559
1.4552990485588424,0.16777683134966584,0.8322231686503341,0.03562729433178902,0.964372705668211,60.01963250807855,0.9115129199183245
1.4976345082145812,0.16392843380660194,0.8360715661933981,0.04330689087510109,0.9566931091248989,54.02072715008586,0.9084445418711886
1.345305293820625,0.12600466626871704,0.8739953337312829,0.022589674219489098,0.9774103257805109,62.43523835434589,0.9360443591356711
1.2780246825039587,0.13899264439939393,0.861007355600606,0.030509084463119507,0.9694909155368805,60.540844033118226,0.9260974856019062
1.2142544199171348,0.1771551808912493,0.8228448191087506,0.033916983753442764,0.9660830162465572,51.06848886702008,0.9087877336661443
1.1654390532963863,0.18599694677263556,0.8140030532273644,0.039384625852108,0.960615374147892,48.95500097121013,0.9019705068744419
1.1846490089039936,0.1869517838515597,0.8130482161484403,0.04496438428759575,0.9550356157124043,45.137255679645214,0.8982406983551281
0.9680252339472848,0.2023700387933972,0.7976299612066029,0.09496577084064484,0.9050342291593552,54.02760737844513,0.862072530918951
1.017653192495953,0.20605605316665962,0.7939439468333404,0.044289279729127884,0.9557107202708721,47.59245577868948,0.8910040041903369
0.8527794955028061,0.24834095331404832,0.7516590466859516,0.07939601689577103,0.920603983104229,48.82878691686239,0.8530260606909823
0.8149107868054646,0.19597542627179057,0.8040245737282093,0.042702700942754745,0.9572972990572453,47.69366965852958,0.895988260334637
0.8485726896026204,0.2144171982507721,0.7855828017492279,0.06680184602737427,0.9331981539726257,44.90541690189983,0.8741520607669824
0.8435053286127978,0.13307449641307692,0.866925503586923,0.025996889919042587,0.9740031100809574,54.667831383285936,0.9311721069714208
0.7715830523313861,0.2181071099998152,0.7818928900001848,0.03618608042597771,0.9638139195740223,46.30606788328439,0.8910455323314033
0.7351414952567341,0.1939613229697834,0.8060386770302165,0.03493857383728027,0.9650614261627197,43.73009695396825,0.9014523622725052
0.8057825181294471,0.1679853387858847,0.8320146612141153,0.0328357070684433,0.9671642929315567,42.08228636117642,0.9131044670666704
0.8678359840638992,0.15877134542988156,0.8412286545701184,0.01652568206191063,0.9834743179380894,43.39873236120468,0.9265760741975848
0.799328810840545,0.20390210641689058,0.7960978935831095,0.05378742143511772,0.9462125785648823,47.319473968974414,0.8861667231986247
1.0667168009293404,0.1498028932117917,0.8501971067882084,0.01683303900063038,0.9831669609993696,49.30011521189338,0.9299790383138857
0.9329233032909041,0.25218870625801304,0.7478112937419868,0.08021566271781921,0.9197843372821808,47.35082772343478,0.8509951019847097
0.9676727595106558,0.16850292751949097,0.831497072480509,0.033210497349500656,0.9667895026504993,55.2217189944402,0.9126725432484902
1.0114258950339685,0.20634256486810712,0.7936574351318928,0.0477762296795845,0.9522237703204155,50.72357354698332,0.8887972764781417
0.8729699145880511,0.22056621858582032,0.7794337814141796,0.07061190903186798,0.929388090968132,51.82391871624057,0.8694063760872478
0.8578737600647744,0.23730543582757146,0.7626945641724285,0.07773561775684357,0.9222643822431564,53.102760973986925,0.8584364997183489
0.8503666162256336,0.22651066370312428,0.7734893362968757,0.061833903193473816,0.9381660968065262,45.46065824544343,0.8722953836619693
0.5589205391455545,0.2965100924863297,0.7034899075136702,0.10972753912210464,0.8902724608778954,47.33593265009372,0.8155594380420892
0.7562564100033066,0.2590068436208222,0.7409931563791778,0.09006144851446152,0.9099385514855385,45.59757413984098,0.8423604306958972
0.7096123670100637,0.2136301844624681,0.7863698155375318,0.043269041925668716,0.9567309580743313,46.9982741629801,0.8885865509785016
0.6629152822351988,0.26565462549362945,0.7343453745063705,0.10593438893556595,0.894065611064434,48.85349420083406,0.8301775685952728
0.6408713846010918,0.2551535742900488,0.7448464257099512,0.09682581573724747,0.9031741842627525,43.99726617048072,0.8398430793515159
0.7529769879747887,0.16533216815789015,0.8346678318421099,0.05140811949968338,0.9485918805003166,48.43852221285087,0.9030222893492402
0.8204446031886012,0.1812760692328997,0.8187239307671003,0.044701602309942245,0.9552983976900578,53.077887559438096,0.9006686384880229
0.9794125282850503,0.10518740963298001,0.8948125903670198,0.015183527022600174,0.9848164729773998,56.37701451224305,0.9488149668719056
0.7985237719191378,0.16948532637476424,0.8305146736252357,0.038785744458436966,0.961214255541563,44.080521073803176,0.9089344518322964
0.8424270414773103,0.15862700507186772,0.8413729949281322,0.04104937985539436,0.9589506201446056,50.32321646779325,0.911919628917603
0.7908777421008371,0.2137713888482946,0.7862286111517053,0.06854111701250076,0.9314588829874992,48.052064044042474,0.8733668264072458
0.7645478072723778,0.19513620931455236,0.8048637906854476,0.05814012140035629,0.9418598785996437,50.468750965547365,0.8870615045287262
0.854982051389576,0.16846056193560766,0.8315394380643925,0.04843796417117119,0.9515620358288288,53.29564425754375,0.9035530511122927
0.735171853962024,0.18316965558111278,0.8168303444188871,0.04634355753660202,0.953656442463398,51.409530607160406,0.8989259987752454
0.9063544075692126,0.168324576378674,0.831675423621326,0.048123762011528015,0.951876237988472,50.667693633834894,0.9037959152218458
0.8447882642618568,0.17901364915016918,0.8209863508498307,0.04326730966567993,0.9567326903343201,44.72694430431945,0.9024341783823823
0.8514063029915363,0.15925790044053076,0.8407420995594691,0.03602328151464462,0.9639767184853554,53.79521591532125,0.9146829081679039
0.8074414538752375,0.19218663958888765,0.8078133604111122,0.05020875856280327,0.9497912414371967,49.69142642035371,0.8930001076532144
0.8700626029851192,0.19323660723606756,0.8067633927639323,0.034250903874635696,0.9657490961253643,49.9298743947591,0.9021548319171269
0.7983115791155493,0.2124211378017579,0.787578862198242,0.03925887867808342,0.9607411213219166,46.56016591028558,0.8914762303384338
0.8153095979787103,0.18087072029836015,0.8191292797016398,0.030337650328874588,0.9696623496711254,52.123944775688074,0.909449132859202
0.7737826477781895,0.2006119533692618,0.7993880466307381,0.04543004930019379,0.9545699506998062,49.55827379469916,0.8924972039733402
0.8228405201183718,0.19790583913722215,0.8020941608627778,0.04798626899719238,0.9520137310028076,44.59289921454282,0.8920459029467958
1.0711036919212624,0.14669829922053482,0.8533017007794651,0.03378767520189285,0.9662123247981071,49.66014423660784,0.9210480915819277
0.7784037063847966,0.24429714265500277,0.7557028573449972,0.05003711208701134,0.9499628879129887,41.35792697215739,0.8722589032529403
0.8329907596559801,0.21089749140563468,0.7891025085943651,0.054625749588012695,0.9453742504119873,42.93925177475571,0.8828655656058675
0.8834320925548546,0.2037340094176901,0.7962659905823098,0.045156266540288925,0.9548437334597111,41.789333159412806,0.8914126519549699
0.784542897911694,0.2074811729113224,0.7925188270886775,0.04149777814745903,0.958502221852541,43.87105528477599,0.8921089064153049
0.8891921157129917,0.20360916822042885,0.7963908317795712,0.0483444482088089,0.9516555517911911,44.37471135583491,0.8895496965690978
0.8994004865376921,0.20324402844840242,0.7967559715515976,0.03557233139872551,0.9644276686012745,45.361117600777554,0.8973590024473908
0.9189444683864313,0.20652434175241224,0.7934756582475877,0.04440298676490784,0.9555970132350922,55.891702990742345,0.8907485010424128
1.019090852926262,0.20278698110927443,0.7972130188907256,0.04372844472527504,0.956271555274725,49.18742165041841,0.8926481608376928
1.0238368077795714,0.1552148839797687,0.8447851160202312,0.020763453096151352,0.9792365469038486,59.91280440996592,0.9254559842361565
1.0027937712659232,0.16526241175076697,0.834737588249233,0.03729637339711189,0.9627036266028881,56.37917018299391,0.9115172701210128
0.9706071709458861,0.2096022101957153,0.7903977898042844,0.0424678660929203,0.9575321339070797,49.130403357188136,0.8906783925406714
0.920399888341216,0.2114874149788433,0.7885125850211567,0.04638703912496567,0.9536129608750343,43.2037009959215,0.8875728477863862
1.0106961502244833,0.20674443136876164,0.7932555686312384,0.04659104719758034,0.9534089528024197,43.85385557814607,0.8893476132900503
0.8689245243840921,0.2225047463258264,0.7774952536741735,0.058730460703372955,0.941269539296627,53.30138061450938,0.8757598593203164
0.9862676840828684,0.22118147276666464,0.7788185272333352,0.046082817018032074,0.9539171829819679,46.33055376186377,0.88387773409356
0.893291311900523,0.24619418420481698,0.7538058157951829,0.04740340635180473,0.9525965936481953,45.81835499016291,0.8730803249752997
0.8740097317348111,0.22262007076860932,0.7773799292313905,0.05409369617700577,0.9459063038229942,47.133306647021676,0.8784957763380945
0.9277922453207887,0.22400848800791412,0.7759915119920859,0.06572144478559494,0.9342785552144051,55.72958201062577,0.870963745376058
0.9652649407321534,0.145795713372106,0.8542042866278938,0.03783727064728737,0.9621627293527126,64.02312525356287,0.9189794021816751
0.8987780466683377,0.23291113268278243,0.7670888673172175,0.06427282094955444,0.9357271790504456,54.050934797431744,0.8682719020408702
0.8276833793507962,0.2137009393985438,0.786299060601456,0.0636528953909874,0.9363471046090126,52.25377688185896,0.876327912337964
0.8597632026309283,0.2093808101461979,0.7906191898538021,0.049753040075302124,0.9502469599246979,55.21997758850066,0.8863958459358752
1.0413236076091583,0.1576223951524057,0.8423776048475942,0.01706162467598915,0.9829383753240108,58.402433647501574,0.9267140872500118
0.9985718283258247,0.16623932771012365,0.8337606722898764,0.03260662406682968,0.9673933759331703,57.51705840134216,0.9139403198078269
1.065777426471266,0.166578802759105,0.8334211972408949,0.02623443864285946,0.9737655613571405,66.79420622693674,0.9176278101227069
1.0451534983917912,0.22966268692199474,0.7703373130780052,0.0672677680850029,0.9327322319149971,63.28147817515909,0.867774259909852
1.0543191422441898,0.15557821596101157,0.8444217840389884,0.02299346961081028,0.9770065303891897,69.14849343740987,0.9239726463777413
1.0099077634991915,0.1868488242374129,0.8131511757625871,0.03920060396194458,0.9607993960380554,64.92193448080198,0.9017401436906549
0.9165137600581367,0.1912288604275892,0.8087711395724108,0.048333264887332916,0.9516667351126671,64.15316496263011,0.8945084954064484
0.8285531311717029,0.18679348572059645,0.8132065142794035,0.04414484277367592,0.9558551572263241,64.24015485931592,0.8987956963222656
0.8223412840577202,0.18713192748010635,0.8128680725198936,0.04289431869983673,0.9571056813001633,57.76718355351451,0.899410682491539
0.703673779879594,0.25254665392106074,0.7474533460789393,0.08475399762392044,0.9152460023760796,56.98661583937934,0.8481289443275719
0.881920799240247,0.2047133791219625,0.7952866208780375,0.04585811123251915,0.9541418887674809,53.886832640762826,0.8905997972579227
0.7985704662955044,0.1892912478510634,0.8107087521489366,0.0295421052724123,0.9704578947275877,52.81208084344613,0.9065582954381268
0.8307918177099225,0.2105857428555078,0.7894142571444922,0.040941666811704636,0.9590583331882954,55.060597390267816,0.8912007452390835
0.846957060224333,0.18891202290523781,0.8110879770947621,0.03405719995498657,0.9659428000450134,56.98978246049035,0.9040008947067708
1.0704967581288785,0.16001020623281917,0.839989793767181,0.03976183757185936,0.9602381624281406,56.64982628680422,0.9121388246495116
0.7813892686681634,0.20264346410262102,0.7973565358973789,0.053322505205869675,0.9466774947941303,52.84993792042579,0.8869491298618812
0.7649591663380304,0.19717957023702531,0.8028204297629745,0.038531478494405746,0.9614685215055943,57.27619611424401,0.8980092825733722
0.7660501952969323,0.24014609429851166,0.7598539057014883,0.07451270520687103,0.925487294793129,58.290538497891,0.859233930215776
0.8435347441745679,0.1836635904633183,0.8163364095366816,0.038940515369176865,0.9610594846308231,56.86133313632143,0.9031702821603147
0.7312938409748254,0.22609893609261955,0.7739010639073803,0.05908877030014992,0.9409112296998501,58.471064477554485,0.8741071894598943
0.7054699223474223,0.24593939499691975,0.7540606050030801,0.07921146601438522,0.9207885339856148,61.555624542445365,0.8540973698431815
0.848792123396518,0.22310772487518607,0.776892275124814,0.05784102529287338,0.9421589747071266,52.37332787108877,0.8760523082852467
0.7816691165742823,0.2123748474986637,0.7876251525013362,0.05113862827420235,0.9488613717257977,58.648039496888934,0.8843669250142063
0.9233644666815284,0.2117256184898904,0.7882743815101095,0.050078559666872025,0.949921440333128,51.02447774930953,0.8852626577821139
0.8910808735463883,0.20480626883384914,0.7951937311661508,0.04821009933948517,0.9517899006605148,62.084345375647594,0.889151441803466
0.7805272129790322,0.21306474094682606,0.7869352590531737,0.06555633246898651,0.9344436675310135,53.63314071649748,0.8754403071201098
0.74385568357557,0.2171242215519742,0.7828757784480258,0.05972661077976227,0.9402733892202377,56.17130560224705,0.8773143538520497
0.7357996038921417,0.24297636013573562,0.7570236398642644,0.09371856600046158,0.9062814339995384,54.61276819263775,0.8465783386971706
0.6598527940369904,0.2780096637183249,0.721990336281675,0.09830617904663086,0.9016938209533691,52.94612459547849,0.8298124747684072
0.6837829737746983,0.2313090961215172,0.7686909038784827,0.07670711725950241,0.9232928827404976,59.636017521260236,0.8614521224881302
0.6831639374765298,0.2428308740102089,0.757169125989791,0.06987254321575165,0.9301274567842484,59.96721061536221,0.8609441512885556
0.7449476165213996,0.2375754039601347,0.7624245960398651,0.06987624615430832,0.9301237538456917,52.302898607042664,0.8630441339367285
1.170211951233298,0.14055941516239603,0.8594405848376039,0.033214300870895386,0.9667856991291046,51.12535675525723,0.9238476832148268
0.679687864771644,0.28491096813549766,0.7150890318645023,0.07839415967464447,0.9216058403253555,51.08268251963643,0.8389991080003176
0.748381249335248,0.2551229760589996,0.7448770239410002,0.08671028167009354,0.9132897183299065,53.64469308158644,0.8459246808074792
0.7610905556439241,0.25370191877434234,0.7462980812256577,0.08757569640874863,0.9124243035912514,50.1545007857348,0.8459738280560589
0.7448375566625867,0.21391309238169026,0.7860869076183096,0.08542544394731522,0.9145745560526848,55.25063038685793,0.8631795011492831
0.8889974320690488,0.21863741290914507,0.7813625870908548,0.05951009690761566,0.9404899030923843,50.54868150935538,0.8768390154347916
0.8662984247580996,0.2475914046772271,0.7524085953227728,0.09234502166509628,0.9076549783349037,49.34190242383926,0.8455564743038833
0.959579695640774,0.18378393283810404,0.8162160671618958,0.04751475900411606,0.9524852409958839,54.393613800564715,0.8979776087151916
0.9803328596950642,0.22100728014679372,0.7789927198532062,0.06198422610759735,0.9380157738924026,55.03272983513465,0.8744065552569563
1.0139283499057075,0.17225292429457753,0.8277470757054224,0.03768770396709442,0.9623122960329056,63.198380240857325,0.9084862228030735
1.048530544248104,0.16503744844273568,0.8349625515572643,0.03655049949884415,0.9634495005011559,64.2215502605516,0.9120547075125542
0.9439267878324671,0.18975468823658884,0.8102453117634112,0.05078895017504692,0.9492110498249531,60.439974223238636,0.8936247970686457
0.9080739306309449,0.22623887201203904,0.7737611279879608,0.06979262083768845,0.9302073791623116,58.057077377181464,0.8676288742222229
0.8278188575366441,0.23540861126492554,0.7645913887350744,0.07268767058849335,0.9273123294115067,52.52360932811402,0.8622239799630239
0.6876614026482297,0.25737153424761555,0.7426284657523844,0.09796496480703354,0.9020350351929665,54.35644535703033,0.8382724685114946
0.713599287902718,0.1859677791225457,0.8140322208774543,0.0408218614757061,0.9591781385242939,51.10658077568247,0.9011198139338674
0.6117881454027889,0.23970382596586903,0.7602961740341309,0.07110029458999634,0.9288997054100037,44.530828846448145,0.8614583167015124
0.6257580848548644,0.2526401801462533,0.7473598198537467,0.075851671397686,0.924148328602314,40.277305435354634,0.8534329444743967
0.7105740828767063,0.2495555087233589,0.750444491276641,0.0971783995628357,0.9028216004371643,44.830645552796234,0.841870768693884
0.7280918339480058,0.16787397223513514,0.832126027764865,0.048689428716897964,0.951310571283102,56.60529486293083,0.9036367680319104
0.6204830262199919,0.24429931785926345,0.7557006821407364,0.09010600298643112,0.9098939970135689,51.12499355550884,0.8482166785150165
0.5866857751342962,0.25099040441453163,0.7490095955854682,0.08438533544540405,0.915614664554596,51.22703912158196,0.8489726369669448
0.6493663377482835,0.25835624075553365,0.7416437592444662,0.09574707597494125,0.9042529240250587,51.745946610578606,0.8392093192075827
0.76075362555554,0.19698999282871413,0.8030100071712859,0.061889082193374634,0.9381109178066254,52.72077790407065,0.884070571433883
