epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8490209296699595,2.204679752207149,0.24084277025181153,0.7591572297481889,0.09106997522845198,0.908930024771548,89.8465464036181,0.805014965726086,2.160498679789598,0.3123816622116514,0.6876183377883484,0.11672065187903012,0.8832793481209699,91.09765825679256
1,0.01,0.597859506773005,1.8682474498657065,0.4857060207659202,0.5142939792340798,0.34643016911264674,0.6535698308873532,85.68117052852729,0.5625933101424451,1.67703545769222,0.5233811461307419,0.47661885386925795,0.38009042073698607,0.6199095792630139,87.32803444351325
2,0.01,0.39476569658211574,1.4425513309626532,0.642434900412903,0.35756509958709654,0.5804339211378524,0.41956607886214753,87.1516568263057,0.31985975420891144,1.300805913070203,0.6958674278926592,0.3041325721073406,0.6696554702870986,0.3303445297129014,87.23809513484443
3,0.01,0.28958187667546215,1.169499200711336,0.7474677381611966,0.2525322618388034,0.6857183904790166,0.31428160952098333,82.18206341820888,0.26703932390269225,1.170915809945173,0.7727191023146378,0.22728089768536222,0.7064550694297341,0.2935449305702658,80.97398533999652
4,0.01,0.24922618562616508,1.072403535640746,0.7911624620652022,0.2088375379347976,0.7238480599958506,0.2761519400041495,78.59595066318937,0.25176364326709766,1.0649639981423102,0.7954832967707012,0.20451670322929882,0.7167384098557865,0.2832615901442135,79.75675250454313
5,0.01,0.23162861117706213,0.9936290081628594,0.807618034797066,0.19238196520293455,0.7422069684783025,0.2577930315216975,76.82088765018918,0.23585493178016909,0.9360586594720246,0.805094283754337,0.19490571624566305,0.7368455985013176,0.26315440149868236,77.93461529064064
6,0.01,0.2220618026670969,0.8936118564907666,0.8163419711221012,0.18365802887789873,0.7523356916299507,0.24766430837004932,75.21388291038828,0.2184414992306267,0.8721772215525664,0.819690073051409,0.18030992694859094,0.7561374622232774,0.24386253777672262,77.23356162121442
7,0.01,0.21156132760539625,0.7517522897002971,0.8249111909756749,0.17508880902432514,0.7641236702008034,0.23587632979919662,73.51291516492638,0.20809306146235904,0.6565256285289597,0.8297873548344686,0.17021264516553133,0.7666533343932208,0.23334666560677922,75.21991564074452
8,0.01,0.19228900826992254,0.4676909975669734,0.8429750180657928,0.15702498193420678,0.784201651366789,0.21579834863321104,56.298798464842726,0.1574710241862156,0.29424641752310293,0.8687588165286081,0.13124118347139205,0.8250424230799955,0.17495757692000447,27.40530923241459
9,0.01,0.10494913348758933,0.15759891649940658,0.9232681144522953,0.07673188554770477,0.8762393727231381,0.12376062727686185,18.56781120197982,0.08387245266197631,0.09786489256371365,0.9469120327741277,0.0530879672258722,0.8956045613569372,0.10439543864306282,14.857371268336443
10,0.01,0.07442039060385033,0.08556913202662543,0.9553140623052038,0.04468593769479653,0.9057566443486,0.09424335565139998,15.379207028147292,0.07949991720873573,0.07349763031720376,0.9547131343283872,0.04528686567161278,0.8976913865874795,0.10230861341252047,14.108194182211522
11,0.01,0.06483076078970958,0.06896017701403867,0.9627240499825392,0.0372759500174609,0.9167993691430163,0.0832006308569837,14.696368100392482,0.08984204533791476,0.06774216409485702,0.9501277073887181,0.04987229261128176,0.883511459126192,0.11648854087380801,14.751966898818822
12,0.01,0.05972764432344024,0.06035930683653372,0.966458253942696,0.033541746057304346,0.9228150933536131,0.0771849066463869,14.243618140085523,0.08835668515914596,0.0630226166351436,0.9517768686019079,0.048223131398092,0.8848876181770774,0.11511238182292265,14.658052811429586
13,0.01,0.05950004437345694,0.05592915933365671,0.9671162426626819,0.03288375733731799,0.9227557671603872,0.07724423283961282,14.162306780724546,0.08280007954235648,0.05805524147142287,0.9553124081511005,0.0446875918488996,0.8917915996383218,0.10820840036167818,14.342752471301608
14,0.01,0.06042794877192994,0.05309866492779491,0.9669562408185685,0.033043759181431445,0.9213159280036812,0.07868407199631876,14.236226536018162,0.07119436676187352,0.05151967372717939,0.9618294455943568,0.03817055440564304,0.9067897621323081,0.09321023786769193,13.998569524989266
15,0.01,0.05867829043065638,0.05017321804533464,0.9681688920933093,0.031831107906690866,0.9234235909447741,0.07657640905522589,14.061289810815664,0.0688155467836394,0.04925750823623515,0.9631911228176181,0.036808877182381954,0.909846677499659,0.09015332250034108,13.967468292897951
