epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss
0,0.01,0.8868808782461918,0.45288395994540415,0.0017409051870345138,0.9982591334617499,0.007498958546944557,0.9925010414530554,0.8642304855234483,0.3449026999228141,0.003471868229954613,0.9965281661819009,0.00840336172019734,0.9915966382798027
1,0.01,0.8685301542282104,0.37381387253602344,0.0058453482014363435,0.9941546925992677,0.009736279182658163,0.9902637208173418,0.8491299362743602,0.3279649098129833,0.0002329261318236069,0.999767121146707,0.04092477661940981,0.9590752233805901
2,0.01,0.8583770430449283,0.3526918739080429,0.005249889128373814,0.9947501556439833,0.02515351577837712,0.9748464842216229,0.8429321366197923,0.29896150441730723,0.0023535512514439795,0.9976464825517991,0.03979691331658293,0.960203086683417
3,0.01,0.85012630350662,0.37052849341522565,0.04003242478938773,0.9599676204450203,0.019916119898301655,0.9800838801016983,0.8398756630280438,0.3524230350466335,0.05453081615269184,0.9454692321665147,0.02199162759215516,0.9780083724078449
4,0.01,0.8072405042070331,0.3844162914337534,0.15489629548833225,0.8451037452076421,0.01921066811425562,0.9807893318857444,0.781484817757326,0.341488324544009,0.17738936578526215,0.8226106727824491,0.039642842979553866,0.9603571570204461
5,0.01,0.7883244355519613,0.3764684477990324,0.18875476909857808,0.8112452797817461,0.028668452128344638,0.9713315478716553,0.7741860536968007,0.32731566096053405,0.18256865660933888,0.8174313762608696,0.04562411029987475,0.9543758897001252
6,0.01,0.7787813508149349,0.36308748816901987,0.20611979326967036,0.7938802449992208,0.028470638216634998,0.971529361783365,0.7706683172899134,0.3362659119507846,0.20520686095251756,0.7947931640288409,0.036255358499200904,0.9637446415007991
7,0.01,0.7624339045900287,0.3467058412956469,0.22359637831422416,0.7764036628333005,0.043671856500264825,0.9563281434997352,0.7466116617707645,0.2962240506620968,0.2223677757908316,0.7776322715422687,0.05921514222727103,0.940784857772729
8,0.01,0.7701063869577466,0.3545995772336469,0.22031264661839514,0.7796873974077629,0.031721264217181175,0.9682787357828189,0.7629826244185952,0.3122678916243946,0.20398332660689072,0.7960167106460122,0.044694131185465,0.955305868814535
9,0.01,0.7574647701147831,0.33593721732948767,0.2362936758859591,0.7637063707366134,0.038013089751598964,0.961986910248401,0.7479843427153194,0.2932441041750066,0.23191486693480434,0.7680851711946375,0.04474640122669585,0.9552535987733042
10,0.01,0.742445269317338,0.32341410919572366,0.2555600416028138,0.7444399983593912,0.05003392527049238,0.9499660747295077,0.7407497938941506,0.28758599652963523,0.24004555274458492,0.7599544910823598,0.05187303644111928,0.9481269635588807
11,0.01,0.7423070578864126,0.3235707867777709,0.25738193501125683,0.7426181137561798,0.04863589197735895,0.951364108022641,0.7453953448463889,0.2876630583230187,0.22069423689561732,0.7793057981659385,0.059649007175775134,0.9403509928242249
12,0.01,0.7487132711844011,0.33869623189622705,0.23946890201080928,0.7605311419024612,0.05809609210965308,0.941903907890347,0.7438675831345951,0.3102786742589053,0.2205346855608856,0.7794653492815354,0.07493577207274296,0.9250642279272571
13,0.01,0.7379660344485081,0.3400409307443734,0.25836484630902606,0.7416351988460078,0.06674060671392715,0.9332593932860729,0.7639902619754567,0.3279295502340092,0.2338944730513236,0.7661055642015794,0.02009471512728316,0.9799052848727169
14,0.01,0.7308910534237371,0.3474700358329397,0.268749406956362,0.7312506419239622,0.07775806699580491,0.9222419330041951,0.7081239118295557,0.3140338711878833,0.2618715719265096,0.7381284903077518,0.1248356775545022,0.8751643224454978
15,0.01,0.694931065494364,0.3169573172926903,0.30367959674560663,0.6963204461516757,0.11747145954745286,0.8825285404525471,0.6888789289137897,0.274925584302229,0.29360445347778935,0.706395594512715,0.12166110163225848,0.8783388983677415
16,0.01,0.677339002941594,0.2955668135122819,0.32352891248283966,0.6764711331237446,0.13090707491518874,0.8690929250848113,0.6890971134690678,0.28686649045523477,0.288036093554076,0.7119639480815214,0.13265443702830987,0.8673455629716901
