epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.9267510542871812,2.564800094181134,0.13219919136536196,0.8678008086346379,0.03394882298806416,0.9660511770119359,137.28803305803356,0.8977002937916079,2.585080659433425,0.1831344351197717,0.8168655648802283,0.04840993922617701,0.951590060773823,155.08221957613856
1,0.01,0.7758144533663031,2.360398726353151,0.3104475551345791,0.6895524448654204,0.16667757193957056,0.8333224280604294,156.32136291770283,0.7045649737402991,2.2826222960631384,0.3900007464111192,0.6099992535888809,0.2323912431796392,0.7676087568203608,157.06133564239298
2,0.01,0.6334268517620879,2.1632175304008934,0.4639903065245552,0.5360096934754448,0.301628406558718,0.698371593441282,156.7083483610701,0.5803435534081771,2.0161300883576163,0.501881258394508,0.498118741605492,0.36483993298477596,0.635160067015224,157.26066855532855
3,0.01,0.4600355165612527,1.942687411137521,0.6114315954034245,0.3885684045965753,0.4923197605780193,0.5076802394219807,155.8244743840689,0.4200215230933879,1.9436745644974773,0.6591923823243908,0.3408076176756093,0.5271692276000977,0.47283077239990234,151.04022055296883
4,0.01,0.3443536346232217,1.9994718600207437,0.7228743080749661,0.2771256919250336,0.6108277529478073,0.38917224705219267,151.06419910666764,0.35907759065360423,2.197911508115658,0.7283004854719525,0.2716995145280476,0.5826703740490807,0.41732962595091927,150.7992704678831
5,0.01,0.2824537209046711,2.197756042112826,0.7854483824893904,0.21455161751060983,0.6722782237189157,0.32772177628108434,149.84269949371918,0.2844110997075494,2.4609781105837083,0.7800732040021181,0.21992679599788187,0.6725993785593245,0.3274006214406755,150.80959661824647
6,0.01,0.25625025420092706,2.2828583434068728,0.8086688837092475,0.1913311162907528,0.7004703317369734,0.2995296682630266,149.78045633587357,0.37215842956179845,2.5295782627716306,0.7160920835069202,0.28390791649307984,0.5690079132715861,0.4309920867284139,150.67625717786814
7,0.01,0.23747499043305487,2.320901845128457,0.821594696733503,0.17840530326649692,0.723145226921354,0.276854773078646,149.71311687473786,0.2620118363349824,2.5700933951627984,0.8036650497095813,0.19633495029041864,0.6942035853862762,0.30579641461372375,150.7124644746317
8,0.01,0.22308959987793836,2.3455787849878615,0.8316645876309655,0.16833541236903443,0.7404076184545244,0.25959238154547554,149.69882564300735,0.2732867691299654,2.5772645435126167,0.7931023786346106,0.20689762136538922,0.6824538111686707,0.31754618883132935,150.59510118618562
9,0.01,0.21195644775559175,2.364603522365599,0.8387986166962988,0.16120138330370104,0.7542068532535008,0.24579314674649919,149.57765146527132,0.255624830875467,2.5547070442185085,0.8085680082763133,0.19143199172368666,0.7015799515777164,0.2984200484222836,150.6159947198878
10,0.01,0.2069342211670411,2.3782660434079146,0.842554581023145,0.15744541897685504,0.7600732530866351,0.23992674691336496,149.4264573760261,0.24220306232511912,2.562788629455881,0.8143714756202386,0.1856285243797612,0.7200805875990126,0.2799194124009874,150.62634916461872
11,0.01,0.1994815266773546,2.389172526995701,0.8468277783791892,0.15317222162081068,0.7696456134319305,0.23035438656806945,149.4139443849355,0.23088836138906166,2.5402793849819383,0.8234226542513716,0.17657734574862846,0.7329043050607046,0.26709569493929547,150.56586918646596
12,0.01,0.19520944285928557,2.400610869034055,0.8499369955673977,0.1500630044326024,0.7746929407119751,0.2253070592880249,149.26317242781218,0.23247546355536888,2.547847686715066,0.8196274770478911,0.18037252295210895,0.7327892515394423,0.2672107484605577,150.56595328633534
13,0.01,0.1910396956007087,2.408895299258803,0.8520317564336026,0.14796824356639743,0.7802460142544337,0.21975398574556623,149.23679521532767,0.22547268290223166,2.5591909253232363,0.8267732228942674,0.17322677710573262,0.739696721235911,0.26030327876408893,150.55439173207526
14,0.01,0.1880881816521497,2.4169141075497356,0.8537911234289949,0.14620887657100523,0.7839922904968262,0.21600770950317383,149.22492827682416,0.22949493852641828,2.567939030374239,0.8257025701125467,0.17429742988745323,0.7337067325909933,0.2662932674090068,150.52430265994866
15,0.01,0.1860697982240136,2.4230294160464076,0.8551615786091591,0.14483842139084077,0.7864426263741084,0.21355737362589156,149.15721900480386,0.23761156872481204,2.568446328956406,0.8205468801432992,0.17945311985670084,0.7236161430676779,0.2763838569323222,150.46819808773296
16,0.01,0.18475065545932623,2.4280007408582485,0.8563294999944556,0.14367050000554465,0.787862583569118,0.21213741643088205,149.18729134839063,0.23776795870882758,2.5701153406882593,0.8227377300422434,0.17726226995775662,0.7218949264950223,0.27810507350497776,150.49411701481625
17,0.01,0.1812268728446648,2.430691279360796,0.8585176875540974,0.14148231244590287,0.7922767622130258,0.2077232377869742,149.23010215232537,0.22211486731098493,2.5420668715903187,0.8337630252674288,0.1662369747325712,0.7406332161691453,0.25936678383085465,150.5130779198612
18,0.01,0.17754081728328888,2.4406468642845462,0.8605819531817965,0.139418046818203,0.7970440098217555,0.20295599017824445,149.0859885552501,0.21954919060205316,2.581002498809764,0.8352200622326411,0.164779937767359,0.7439379857646095,0.25606201423539054,150.50087824415618
19,0.01,0.17623651243747596,2.447047452876039,0.8613473423623286,0.1386526576376715,0.7987075924873352,0.2012924075126648,149.1268642222884,0.20156298030932654,2.558879125124669,0.8438470305787213,0.15615296942127854,0.7681636909643809,0.2318363090356191,150.40106098564408
20,0.01,0.1729707785230407,2.453129002919596,0.8632889285516633,0.13671107144833686,0.8028560910906111,0.19714390890938896,149.09019268624576,0.2019978999589328,2.579783528115512,0.843089930838733,0.1569100691612671,0.7679435577657487,0.23205644223425123,150.39262773197987
21,0.01,0.1724114805535555,2.4585738959224823,0.8635850918423364,0.1364149081576636,0.8035908120019095,0.19640918799809048,149.09466254038304,0.20279937520808336,2.5967264613299736,0.8444189163913409,0.15558108360865927,0.765721771452162,0.234278228547838,150.35154456442797
22,0.01,0.1711550697023389,2.461550090185495,0.8644262950390922,0.13557370496090762,0.8051240282399313,0.19487597176006863,149.01670034107104,0.2031249169671661,2.6334672111130972,0.8432091091662332,0.15679089083376685,0.7659857438670264,0.23401425613297355,150.31703660222232
23,0.01,0.16791027861167107,2.466304088021075,0.8658687612793852,0.13413123872061497,0.80957036955016,0.19042963044984,148.98658367638205,0.20296494593719083,2.6195176257704187,0.8427679738112761,0.1572320261887238,0.7665464513831668,0.23345354861683315,150.3291324614469
24,0.01,0.16632232336065844,2.472876320923359,0.8667912273001397,0.1332087726998603,0.8116019836493901,0.1883980163506099,148.95797802158262,0.210959100255954,2.6165276101208845,0.8389434768186981,0.16105652318130192,0.7557725244098239,0.24422747559017605,150.28637219770678
25,0.01,0.16479811023927102,2.4774228837176615,0.8676681190062333,0.13233188099376708,0.8135577440261841,0.18644225597381592,148.90798674450724,0.21467718932218996,2.6384878783672203,0.8389131339096116,0.16108686609038825,0.7495959368016984,0.25040406319830155,150.31361626165713
26,0.01,0.1648027555912548,2.4816172314172014,0.8681458161207648,0.13185418387923528,0.8132315371717725,0.18676846282822746,148.88924973186224,0.20618577081697126,2.6350625916644486,0.8409997788882022,0.15900022111179776,0.7623572051525116,0.2376427948474884,150.32373650991713
27,0.01,0.16480195466495945,2.483585285224845,0.8682538915541846,0.13174610844581525,0.8131608213697161,0.1868391786302839,148.93359077575835,0.19386420020005904,2.6312583693701943,0.8483069718660132,0.15169302813398672,0.7780216932296753,0.2219783067703247,150.32677949688397
28,0.01,0.1633035032600467,2.486391366433331,0.8687116831699959,0.131288316830004,0.8153530469962529,0.18464695300374712,148.96540660681973,0.1894927038462918,2.651519455264493,0.850003959103104,0.1499960408968961,0.7841761973169115,0.2158238026830885,150.33139034033428
29,0.01,0.16241184231143077,2.4874950165297216,0.8696948456781742,0.1303051543218257,0.8161837066922869,0.1838162933077131,148.91218401384887,0.184812287400472,2.6324136943158134,0.852080639260574,0.1479193607394261,0.7905924386448331,0.20940756135516697,150.41759020930942
30,0.01,0.15964200469956866,2.4906715983397674,0.8712337867250666,0.12876621327493348,0.8197741423334394,0.18022585766656057,149.00383725067923,0.18534574616971733,2.6402540291532763,0.8522390393989833,0.1477609606010166,0.7895977397759756,0.21040226022402445,150.37923578405378
31,0.01,0.15725963534156953,2.4927351989551974,0.8720701210957083,0.12792987890429192,0.8231872005122048,0.17681279948779516,148.97152711717203,0.1872631800165917,2.635640137112211,0.851052410199126,0.14894758980087408,0.7871931029690636,0.21280689703093636,150.33249829984626
32,0.01,0.1566297743063597,2.4951515340074804,0.872485845185107,0.12751415481489328,0.8239598206111363,0.1760401793888637,148.94679576616772,0.1852829598681758,2.628460497854934,0.8528715819211561,0.14712841807884403,0.7892806894249387,0.21071931057506138,150.34644963849792
33,0.01,0.15498769487742914,2.4995251431702865,0.8733793001599601,0.12662069984004007,0.826100982938494,0.173899017061506,149.0164444296306,0.18495817447024593,2.632585869484492,0.8534862323109143,0.14651376768908592,0.7894122302532196,0.2105877697467804,150.4092466774467
34,0.01,0.15377832208336822,2.5004029838916786,0.8740681249122179,0.12593187508778206,0.8276573870863233,0.17234261291367667,149.01727713101883,0.1835290348402866,2.6162563733346618,0.8541333584225322,0.14586664157746762,0.7913627127806345,0.20863728721936545,150.4158968763729
35,0.01,0.15265597481608983,2.504094385576894,0.8746589064649022,0.12534109353509756,0.8291341117450169,0.17086588825498308,149.07731080986238,0.1839020009622143,2.6206148354093375,0.8533559793519064,0.14664402064809356,0.7912593550152249,0.20874064498477513,150.47389074832105
