0.062439519961164085,0.06465807678131609,0.10070865043603493,0.10496446819656555,0.12927605711362988,0.061812074408110526,0.08218916050877029,0.05476088314254653,0.03170133933037151,0.024353121696226332,0.017847951717414004
0.045027293894735615,0.045468405353182785,0.0642730800745879,0.08552010620927453,0.11605594502596826,0.056928882593451746,0.07095001510824263,0.03965654101336094,0.04286244877362526,0.012762863833443239,0.004091264430044178
0.07851088688272223,0.0743453522558485,0.0881534972508287,0.10983050657628145,0.1290095435742947,0.05143065536365649,0.06902697463930126,0.05058646167403947,0.035830404380408076,0.009534026352867514,0.012421972435790579
0.07633438050381465,0.0862563013728602,0.09903875368039536,0.13299922051665386,0.13766971085858187,0.047428607659798096,0.07303192371639988,0.06265051177459496,0.0266956677589269,0.020810576148966684,0.009122033037004016
0.07392255429356344,0.08597685222881923,0.07565409463028429,0.11709797482631891,0.13153996900681875,0.05058886969165922,0.08249117905141702,0.05862460394670239,0.0424572403967648,0.01575948925732188,0.008049227366033453
0.04926535242029833,0.06547234933098703,0.07122271639945991,0.11288604838076788,0.12443989009066936,0.04637304504987522,0.09083841987327884,0.03783740226947773,0.04652453000623086,0.0060275012196396895,0.0028495577902916394
0.07999989480961939,0.07399878421100253,0.1037483582736761,0.1062173778897255,0.12748295003551713,0.059421385585892966,0.0921564629098658,0.049652833691299,0.04594538793690406,0.019410698805712164,0.008221423521761992
0.0694493093762481,0.08219844037252103,0.0957914865332799,0.14747355957830555,0.1433363692091405,0.0405121929104989,0.10644516371047179,0.07067618783158176,0.026899715809059865,0.04148352054082329,0.006478925316563894
0.0814132186205031,0.08301486918966546,0.09811898177977604,0.12725104732722556,0.1428650003019708,0.05538017540161365,0.08207148844210263,0.04287856865342026,0.018605791716122397,0.01908406479521016,0.003321740787486185
0.09625511259989514,0.08317704083718942,0.09311232542915428,0.11428396051972259,0.1530344620375766,0.05441375498338585,0.09517762504071171,0.056895828786088884,0.033066545514745735,0.02118227943031927,0.004776768871767876
0.05901109466029878,0.08234874992887531,0.1066075343396563,0.135382724540051,0.1402443623079216,0.06419502954753632,0.09230171940270644,0.0637353259276845,0.04091228115594191,0.015871777687713202,0.00401346462308111
0.089502153070473,0.09960819453350603,0.09945075155370484,0.13132355309692026,0.16176776183095262,0.05991504677701949,0.059221841997542116,0.053820304270079375,0.03154327767030785,0.010654639131607154,0.012582760597187643
0.10111249193522313,0.09436997618605192,0.0935974667729256,0.12827786391359752,0.1676461529176743,0.06117134218788734,0.09131961948699684,0.05237491812709382,0.034681733699220105,0.020233494247551477,0.009835574158197871
0.08939535587048127,0.10881503213745185,0.103768677878397,0.12294288920038517,0.16126513814562107,0.05408880778285376,0.08607847290073789,0.036900294274910324,0.02142472698685045,0.029111319310214104,0.009025720159435563
0.15295596468982267,0.1301632089776309,0.11493648522265253,0.16670053920563951,0.17157613167756328,0.05345821073705823,0.09305814931979751,0.05416541070479626,0.03348693426842921,0.012275590355200797,0.010628384959784994
0.08196111192415954,0.0633229487341147,0.1049361042058528,0.12558490194954408,0.11491924852998103,0.06161320283045544,0.09841702758937348,0.050634370538017615,0.04185360331280303,0.028724698532866473,0.002840900436324879
0.08291526579018685,0.09272834409683746,0.09968282328215723,0.1503360689879136,0.1322178921313367,0.050077146699947936,0.11830775556306973,0.06344387259599811,0.03740119505124944,0.024706047920324634,0.00464684376756204
