epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8760585358893378,1.1256488394276019,0.21384909234748703,0.786150907652513,0.06400308430319958,0.9359969156968004,45.68367042923521,0.9105965161870115,0.6620320293141275,0.18367707996167895,0.8163229200383211,0.026554466937394702,0.9734455330626053,42.75893608717168
1,0.01,0.833333340430963,0.8770575971681325,0.2665679968302145,0.7334320031697855,0.10006580826367682,0.8999341917363232,43.07894457158932,0.9720241008937748,1.4711326853720144,0.06460464820869678,0.9353953517913031,0.0035567651023430858,0.996443234897657,69.02712447617537
2,0.01,0.8099557723845443,0.8956680409448008,0.2929235651627933,0.7070764348372067,0.12145804365012627,0.8785419563498738,42.80088577996765,0.9896980997493031,0.4597292506497498,0.025754810231386777,0.9742451897686133,0.0,1.0,34.89626175155172
3,0.01,0.8221213589607127,0.8755769206622463,0.27948849220701494,0.7205115077929849,0.11013877714303003,0.88986122285697,42.58337712970536,0.9719717161967618,0.6190081125219058,0.060532229043945215,0.9394677709560547,0.006359020851531942,0.993640979148468,37.76558280748566
4,0.01,0.8044062378568789,0.9174572431538687,0.2974918754104362,0.7025081245895637,0.1276617216696935,0.8723382783303065,44.080973113540296,0.9459252820289216,1.0479595698041562,0.11272758771547275,0.8872724122845271,0.014972845530685256,0.9850271544693148,41.89552660645383
5,0.01,0.7812053489506731,0.91035095161543,0.3252419548249183,0.6747580451750816,0.14782981385490787,0.8521701861450921,43.31078106370733,0.9809229649661118,0.4862280470548163,0.047428081455063026,0.9525719185449371,0.00017637647322450955,0.9998236235267755,34.997721836364825
6,0.01,0.7643725639439494,0.8940426124129476,0.3420047182778433,0.6579952817221569,0.16470928890491598,0.835290711095084,42.311115793709,0.9279673281716608,1.0659556110860027,0.1311192933554132,0.8688807066445868,0.03264162601793513,0.9673583739820648,48.07201413124971
7,0.01,0.7442323697012745,0.7814809310642267,0.36618636952207323,0.6338136304779267,0.1821551734386985,0.8178448265613015,42.001078674083296,0.9769702479229923,0.45890441314503627,0.04494626667027041,0.9550537333297296,0.008418777094715658,0.9915812229052844,34.545699404539334
8,0.01,0.6976411067182052,0.7714529428481168,0.41382978047306895,0.5861702195269307,0.22804499784512305,0.7719550021548769,43.2920304042822,0.9711630818208071,1.9955858838974236,0.056337997195764385,0.9436620028042355,0.010502919143832782,0.9894970808561672,51.84500148065837
9,0.01,0.5644323499402617,0.3612660494111273,0.5516928523190229,0.44830714768097724,0.3581508702751416,0.6418491297248584,38.823782510337935,0.9719976927569673,1.4306919290275952,0.04590951932660158,0.9540904806733986,0.0160642051795388,0.9839357948204612,47.016494738770085
10,0.01,0.4861447008829122,0.26478742201821975,0.6299383226262623,0.3700616773737379,0.43646663738720454,0.5635333626127955,34.86668693316697,0.8019192797431317,0.3786443700035715,0.26756822884210696,0.7324317711578929,0.15175575500025468,0.8482442449997453,34.58886282875413
11,0.01,0.45705089527773574,0.23907842411028843,0.658533868537125,0.3414661314628749,0.46589261560297723,0.5341073843970228,33.8302572402783,0.5955001517470668,0.23474109556930442,0.515591395635934,0.4844086043640659,0.33043885231018066,0.6695611476898193,31.35924119375039
