CE Loss,Dice Score,Dice Loss,IoU Score,IoU Loss,Total Loss
2.3133678436279297,-0.0012419518316164613,1.00124192237854,0.010005319491028786,0.9899946805089712,1.259168267250061
0.5679841637611389,0.009407442063093185,0.9905925989151001,0.0,1.0,0.9098339080810547
0.5089468359947205,0.005638607311993837,0.994361400604248,0.0,1.0,0.8995339870452881
0.6552724838256836,0.012650737538933754,0.987349271774292,0.0,1.0,0.9259942770004272
0.6502417922019958,0.029796462506055832,0.9702035784721375,0.0,1.0,0.9181298017501831
0.6101056337356567,-0.034568000584840775,1.0345680713653564,0.0,1.0,0.9358483552932739
0.4273357391357422,0.00212327903136611,0.997876763343811,0.0,1.0,0.8846178650856018
0.43687066435813904,0.005680824629962444,0.9943192005157471,0.0,1.0,0.8851017951965332
0.6352792978286743,0.01756027527153492,0.9824398159980774,0.0,1.0,0.9200317859649658
0.47079846262931824,-0.01572290062904358,1.0157228708267212,0.0,1.0,0.9004487991333008
0.3671947419643402,-0.0066956342197954655,1.0066956281661987,0.0,1.0,0.8761172294616699
0.8688388466835022,0.00268558575771749,0.9973145127296448,0.0,1.0,0.9726935625076294
0.6450996994972229,0.006088526453822851,0.9939115643501282,0.0,1.0,0.9265846014022827
0.6472229957580566,0.006863347254693508,0.9931367039680481,0.0,1.0,0.9266992807388306
0.41474223136901855,0.01570259965956211,0.984297513961792,0.0,1.0,0.8766674995422363
0.49043840169906616,0.0009692420717328787,0.9990308284759521,0.0,1.0,0.8977000713348389
0.7970618605613708,0.006595054641366005,0.9934051036834717,0.0,1.0,0.9567744731903076
0.5510333180427551,0.007068464998155832,0.9929315447807312,0.0,1.0,0.9073792695999146
0.6870227456092834,-0.006459731142967939,1.0064597129821777,0.0,1.0,0.9399884939193726
0.5073142647743225,-0.005030171014368534,1.0050302743911743,0.0,1.0,0.9034749269485474
0.6086772084236145,-0.0013477664906531572,1.0013478994369507,0.0,1.0,0.9222745895385742
4.521859645843506,0.00472514983266592,0.9952749013900757,0.0063693951815366745,0.9936306048184633,1.6999341249465942
0.5719741582870483,0.011953494511544704,0.9880464673042297,0.0,1.0,0.9096133708953857
0.5281580686569214,0.0052411057986319065,0.9947589039802551,0.0,1.0,0.9035351276397705
0.44476011395454407,0.006578275468200445,0.993421733379364,0.0,1.0,0.8863207101821899
0.5912865400314331,0.022889304906129837,0.977110743522644,0.0,1.0,0.9091016054153442
0.5786553621292114,0.028435589745640755,0.9715644717216492,0.0,1.0,0.904356837272644
0.6915608048439026,0.0422535166144371,0.9577465653419495,0.0,1.0,0.9214107990264893
0.5650307536125183,0.06126983091235161,0.9387302398681641,0.0,1.0,0.8884982466697693
0.5567546486854553,0.028313864022493362,0.9716861844062805,0.0,1.0,0.9000253677368164
0.5905629992485046,0.05636565759778023,0.9436343312263489,0.0,1.0,0.8955663442611694
0.5053777694702148,0.04386797174811363,0.9561320543289185,0.0,1.0,0.8835283517837524
0.8668512105941772,0.0695328563451767,0.9304672479629517,0.0,1.0,0.9455571174621582
0.5444272756576538,0.04159777611494064,0.9584022164344788,0.0,1.0,0.8922463655471802
0.4845791757106781,0.03909148648381233,0.9609085321426392,0.0,1.0,0.8812792301177979
0.3536849319934845,0.013887794688344002,0.9861121773719788,0.0,1.0,0.8651819229125977
0.4419506788253784,0.020539771765470505,0.9794602990150452,0.0,1.0,0.8801742792129517
0.4328937828540802,0.023617403581738472,0.9763825535774231,0.0,1.0,0.8771318197250366
0.40246590971946716,0.015546862967312336,0.9844530820846558,0.0,1.0,0.8742744326591492
0.5591786503791809,0.03355186805129051,0.966448187828064,0.0,1.0,0.8984149694442749
0.5531551241874695,0.03062002919614315,0.9693800210952759,0.0,1.0,0.8983830213546753
0.44085490703582764,0.024992061778903008,0.9750078916549683,0.0,1.0,0.8781741857528687
0.40929195284843445,0.01974189653992653,0.9802581667900085,0.0,1.0,0.8739616870880127
0.5377636551856995,0.024584922939538956,0.975415050983429,0.0,1.0,0.8977187871932983
0.6192638278007507,0.02754727192223072,0.9724527597427368,0.0,1.0,0.9128339290618896
0.6569753289222717,0.02998761460185051,0.9700124263763428,0.0,1.0,0.9194000959396362
0.46718063950538635,0.0310402549803257,0.9689598679542542,0.0,1.0,0.8810200691223145
0.49735769629478455,0.026805752888321877,0.9731943607330322,0.0,1.0,0.8887493014335632
0.4356552064418793,0.023119816556572914,0.9768802523612976,0.0,1.0,0.8778831958770752
0.6950054168701172,0.03702244907617569,0.9629775881767273,0.0,1.0,0.9241921901702881
0.7060967087745667,0.032803844660520554,0.9671961069107056,0.0,1.0,0.9280978441238403
0.6804100871086121,0.031196683645248413,0.9688032865524292,0.0,1.0,0.9236032962799072
0.2916380763053894,0.011170675978064537,0.9888293147087097,0.0,1.0,0.8538593649864197
0.6314811706542969,0.02850162610411644,0.9714983701705933,0.0,1.0,0.9148956537246704
0.6571258306503296,0.029952462762594223,0.9700475335121155,0.0,1.0,0.91944420337677
0.6669550538063049,0.04025202989578247,0.9597479701042175,0.0,1.0,0.917290210723877
0.4823605418205261,0.0319405198097229,0.9680595397949219,0.0,1.0,0.8836959600448608
0.4854620099067688,0.019390791654586792,0.9806092381477356,0.0,1.0,0.889336109161377
0.4773845076560974,0.033518340438604355,0.9664817452430725,0.0,1.0,0.8820695877075195
0.44761747121810913,0.031075220555067062,0.9689247608184814,0.0,1.0,0.8770934343338013
0.41743043065071106,0.034329187124967575,0.9656708240509033,0.0,1.0,0.869754433631897
0.620833158493042,0.055128250271081924,0.9448717832565308,0.0,1.0,0.9021153450012207
0.5492590069770813,0.03867442533373833,0.9613256454467773,0.0,1.0,0.894382119178772
0.7907559275627136,0.062030915170907974,0.9379690885543823,0.0,1.0,0.9333388805389404
0.2838992476463318,0.025913063436746597,0.9740869402885437,0.0,1.0,0.8464146852493286
0.5110934376716614,0.034338247030973434,0.9656618237495422,0.0,1.0,0.8884834051132202
0.45425477623939514,0.033981308341026306,0.9660187363624573,0.0,1.0,0.8772584199905396
0.5968325138092041,0.03408525511622429,0.965914785861969,0.0,1.0,0.9057323932647705
0.5894594788551331,0.03519807383418083,0.9648019671440125,0.0,1.0,0.9038126468658447
0.5522627830505371,0.024312203750014305,0.9756878018379211,0.0,1.0,0.9007276296615601
0.6075493693351746,0.03594149276614189,0.9640585780143738,0.0,1.0,0.9071333408355713
0.5907277464866638,0.03880300372838974,0.9611970782279968,0.0,1.0,0.9026243686676025
0.5290918946266174,0.026431752368807793,0.9735682606697083,0.0,1.0,0.8952456712722778
0.5250877737998962,0.02979465201497078,0.9702053666114807,0.0,1.0,0.8930996656417847
0.710293710231781,0.031140228733420372,0.968859851360321,0.0,1.0,0.9296027421951294
0.5639675259590149,0.022883908823132515,0.9771161079406738,0.0,1.0,0.9036399126052856
0.6454529166221619,0.02077568881213665,0.9792243242263794,0.0,1.0,0.9207803010940552
0.5450986623764038,0.016490528360009193,0.9835095405578613,0.0,1.0,0.902423620223999
0.558768630027771,0.014954011887311935,0.9850460290908813,0.0,1.0,0.9057720899581909
0.6741007566452026,0.01913987472653389,0.9808602333068848,0.0,1.0,0.9271641969680786
0.43437665700912476,0.012545564211905003,0.9874544739723206,0.0,1.0,0.88185715675354
0.6897515058517456,0.020808080211281776,0.9791919589042664,0.0,1.0,0.9296270608901978
0.7031125426292419,0.018833205103874207,0.9811668992042542,0.0,1.0,0.9330892562866211
0.4624005854129791,0.013455666601657867,0.9865443706512451,0.0,1.0,0.8870978951454163
0.47725531458854675,0.01184824202209711,0.9881517291069031,0.0,1.0,0.890711784362793
0.4024759531021118,0.011432159692049026,0.9885678887367249,0.0,1.0,0.8759223222732544
0.5257548689842224,0.01512722298502922,0.9848728775978088,0.0,1.0,0.899100124835968
0.6907303333282471,0.017429620027542114,0.9825704097747803,0.0,1.0,0.9311742782592773
0.5689258575439453,0.015563935041427612,0.9844362139701843,0.0,1.0,0.9075596332550049
