epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8876099258362008,1.0593889230055982,0.17886252889994378,0.8211374711000563,0.06807514618629136,0.9319248538137086,42.775033589199516,0.9622993321143101,0.8204209770295708,0.0793884013890216,0.9206115986109784,0.00990889218978976,0.9900911078102103,25.57536682434461
1,0.01,0.8377178595881049,0.6961696491842606,0.24238343632466755,0.7576165636753329,0.10888132025059816,0.8911186797494018,32.31317310281329,0.9394308638196638,0.5358703545991562,0.1192233808102376,0.8807766191897624,0.02146634033047839,0.9785336596695217,23.463970566265345
2,0.01,0.7953065459849294,0.3988113756858924,0.2898296566689552,0.710170343331045,0.14793601309930957,0.8520639869006904,27.283567820180533,0.9447457597641368,0.2455514607027923,0.0781691603261105,0.9218308396738893,0.039977670598186944,0.9600223294018131,21.5191635888002
3,0.01,0.7207884694047432,0.18664929383903797,0.37120660984044007,0.6287933901595597,0.2178815091783936,0.7821184908216064,25.882618750876624,0.8992219605712056,0.14323209572127116,0.14394212612599616,0.8560578738740041,0.07200201787054539,0.9279979821294546,17.61183105797248
4,0.01,0.6345614741908046,0.12662734533077827,0.46748771998620753,0.5325122800137925,0.2974057624468932,0.7025942375531068,23.198268620865743,0.7824190360047623,0.1289297486996432,0.29015992329536494,0.709840076704635,0.16919502321826785,0.8308049767817322,21.437955704572637
5,0.01,0.5698097613160186,0.10316577799536338,0.5385609146438357,0.46143908535616424,0.35794314580994685,0.6420568541900532,22.24983519468209,0.7770252700479389,0.17241542341904362,0.3089163415682988,0.6910836584317013,0.16568035161808917,0.8343196483819109,28.49554438144744
6,0.01,0.5329612376742713,0.09562304673267129,0.5765924222111802,0.42340757778881993,0.3940030074602849,0.6059969925397152,21.27438841240622,0.6712222905204467,0.09781348463634794,0.4245761539634164,0.5754238460365838,0.26491210805742366,0.7350878919425764,15.797413549056431
7,0.01,0.4848200925029361,0.08693737818823727,0.6245889263649068,0.37541107363509313,0.4422405785000002,0.5577594214999998,20.068600496106114,0.6631316147830083,0.1327185979326191,0.4308594503275414,0.5691405496724586,0.2742077096512443,0.7257922903487557,23.562136430509895
8,0.01,0.45740982468468017,0.08041819745520493,0.6505092894607724,0.34949071053922776,0.4706441212344814,0.5293558787655186,19.121441693957138,0.7140480591954134,0.11546943014185886,0.37030755809621924,0.6296924419037806,0.22971490143161072,0.7702850985683893,16.87067519268576
9,0.01,0.44108720931400974,0.07895103875513917,0.6651861896650246,0.33481381033497526,0.4880638795124518,0.5119361204875482,18.73320931438766,0.47048144149847543,0.0750395267955618,0.6323954796931112,0.3676045203068886,0.4609339660719821,0.5390660339280179,18.35400306215135
10,0.01,0.4008238353463919,0.07207246717478759,0.6986739418936356,0.3013260581063644,0.5328443336325723,0.4671556663674277,17.731004277501206,0.4716200205581241,0.06600309030125362,0.6258070544056697,0.3741929455943302,0.4634286259350024,0.5365713740649977,16.783961750131684
11,0.01,0.4039004848713891,0.071795096703786,0.6979425226067167,0.302057477393283,0.5282041978191685,0.4717958021808315,17.991949258718222,0.5856791147631625,0.22692939746961266,0.5185848655956592,0.4814151344043407,0.3448115932314019,0.655188406768598,37.2633715922702
12,0.01,0.3913464722734279,0.0704561973250115,0.7090618565748489,0.290938143425151,0.5417146610247122,0.4582853389752878,17.916734471904533,0.5173982025938776,0.08108782342488985,0.5850771261229667,0.41492287387703325,0.41428492335896744,0.5857150766410326,15.311321319168831
13,0.01,0.3989596973190797,0.0722573624059615,0.7050458539699285,0.2949541460300717,0.5317032840606328,0.4682967159393671,17.956224454051025,0.4121431429020327,0.07295549117208916,0.6924485337080212,0.3075514662919791,0.5181290930823276,0.4818709069176724,18.5476546205886
14,0.01,0.40562777226861463,0.07738516738195933,0.6977042581578915,0.30229574184210817,0.5254842264426721,0.4745157735573279,18.941067690679603,0.44514355516377035,0.08155157290215523,0.6681014766519062,0.33189852334809383,0.47935977107600164,0.5206402289239984,24.94817280510765
15,0.01,0.39329146934168246,0.07362403927684619,0.7115472120698925,0.28845278793010726,0.5368160939699894,0.46318390603001053,18.542575330402947,0.5798991013912783,0.07797397752508976,0.5126728739965886,0.48732712600341127,0.3583862718782927,0.6416137281217074,14.734693215224665
16,0.01,0.3608436245932584,0.06442754742224374,0.7384949280809379,0.2615050719190621,0.5729306924182016,0.42706930758179845,17.72365265677747,0.4875557170934595,0.06746932112786974,0.6152007895353172,0.38479921046468274,0.44393996659078094,0.5560600334092191,18.330198703746277
17,0.01,0.3382524867957296,0.05906074723546308,0.7584300740351676,0.24156992596483245,0.5972924892966812,0.40270751070331884,16.877350602775426,0.38803605348443765,0.05388311878941937,0.7114114305155582,0.28858856948444167,0.5456656390114835,0.45433436098851654,14.707017121617957
18,0.01,0.34920114046087525,0.06139302043477528,0.7505388723818742,0.24946112761812608,0.5843055340889338,0.41569446591106624,17.08366921795643,0.49015013995078943,0.0905581559386811,0.6174174732494683,0.38258252675053184,0.43813813673822505,0.561861863261775,18.164423210574444
19,0.01,0.36077694658520176,0.06308667281777038,0.7408668962879172,0.2591331037120825,0.5714605092196852,0.4285394907803149,17.36815776889528,0.550903132553512,0.10716788711930544,0.544806455714051,0.45519354428594916,0.3852905129131518,0.6147094870868482,16.360750200279927
20,0.01,0.3516459203792507,0.061180794774440155,0.7462305863213896,0.25376941367861044,0.5831030913301416,0.41689690866985835,16.798091124213506,0.39390255362951937,0.056954284054028005,0.710927481881203,0.28907251811879703,0.5362107816495394,0.46378921835046066,13.72042242965099
21,0.01,0.3245855522688196,0.05652776603151024,0.7691752572395859,0.2308247427604136,0.6129072562262818,0.38709274377371816,15.882906547288467,0.4558708689144991,0.061825977889408905,0.642828670129662,0.35717132987033773,0.4783294640089336,0.5216705359910664,13.965049583941003
22,0.01,0.32232247449175194,0.05690615482947483,0.7728117435788118,0.22718825642118862,0.6142547323897078,0.38574526761029215,16.311566627759778,0.4196474520068733,0.05604736083577872,0.6792094999456877,0.32079050005431237,0.5144479259064323,0.4855520740935677,13.279956012574806
23,0.01,0.3249365118120549,0.056111188227798474,0.7681040144110707,0.23189598558892965,0.6130364855399003,0.3869635144600997,16.564359623833152,0.45031490627285736,0.12453451940917,0.6660357042313393,0.3339642957686609,0.4721180498600006,0.5278819501399994,32.61841526991882
