Dice Score,IoU Score,HausDorff Distance
0.9723684531685148,0.9463648200035095,14.028869105771985
0.9351737962173167,0.8804351091384888,18.25149601696996
0.9691546362136129,0.9403170347213745,14.580923060271939
0.9589161610496613,0.9215196967124939,19.086972669905137
0.9366804743604131,0.8830426931381226,21.61694719890269
0.9359884721231609,0.8804956078529358,16.31294285897873
