epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss
0,0.01,0.8940423708973508,0.533704040628491,0.029457768701390843,0.9705422791567716,0.002288416846581778,0.9977115831534182,0.8361556670245003,0.3095110207796097,0.055963052546276766,0.9440369886510512,0.00840336172019734,0.9915966382798027
1,0.01,0.8507643215584032,0.36028230664404953,0.05276401614713849,0.9472360303907683,0.00046641000808173857,0.9995335899919182,0.833719996845021,0.3050558865070343,0.059824651874163574,0.9401753755176768,0.00840336172019734,0.9915966382798027
2,0.01,0.8288945384097822,0.34261682765050366,0.08621155165813187,0.9137884938355648,0.0128606113755447,0.9871393886244553,0.802910724106957,0.28858041500343995,0.10608178245670655,0.8939182688208187,0.030931710046442115,0.9690682899535579
3,0.01,0.8030419864437797,0.31077451981378323,0.12144285575910048,0.8785571880412825,0.02633952151650605,0.9736604784834939,0.7730966035057517,0.26657220458283143,0.1494905078674064,0.8505095313577091,0.051054153427043385,0.9489458465729567
4,0.01,0.7787586342204701,0.3133238477237297,0.17733184033722588,0.8226682028987191,0.03243358026851307,0.9675664197314869,0.7540170550346375,0.27410124242305756,0.20213399695999482,0.7978660429225248,0.049874054761055636,0.9501259452389443
5,0.01,0.7579639075380383,0.30130669090783957,0.21653897191087404,0.7834610722281716,0.03920467334947633,0.9607953266505237,0.7409355991026935,0.2525005629834007,0.21757084416115985,0.7824291832306806,0.05634050630033016,0.9436594936996698
6,0.01,0.7430630588170254,0.29077548759453226,0.23541737980011737,0.7645826655806918,0.052312799440132396,0.9476872005598675,0.7250783688881818,0.2644859938060536,0.23764803063343554,0.7623520318199607,0.08189913948230884,0.9181008605176911
7,0.01,0.7281439683654092,0.284796531227502,0.254135619736079,0.7458644247416294,0.0679027923580372,0.9320972076419628,0.7122710767914268,0.25223901955520406,0.2484753160353969,0.7515247183687547,0.09696655906736851,0.9030334409326315
8,0.01,0.7192576157324242,0.2867474682403333,0.2624051236745083,0.7375949133526195,0.08282463613784674,0.9171753638621533,0.7129517863778507,0.2582714645301594,0.2423163718160461,0.7576836873503292,0.10443999141673832,0.8955600085832617
9,0.01,0.7100690160736893,0.2792728902264075,0.27306189681544446,0.7269381456302874,0.09140209989114241,0.9085979001088575,0.7134671491735122,0.27209268335033865,0.2522805116194136,0.7477195262908936,0.10009800467421026,0.8999019953257897
10,0.01,0.6886061610597553,0.26814286862358905,0.293599380914009,0.7064006671761022,0.11895671870672342,0.8810432812932766,0.6770274078144747,0.23095934180652394,0.29551203768042955,0.7044880144736346,0.12739916715551824,0.8726008328444818
11,0.01,0.6765545118938793,0.25810734814766684,0.311610159323071,0.6883898964433959,0.12605732397148103,0.8739426760285189,0.6745621807434979,0.23639778880512013,0.2895969091092839,0.7104031548780554,0.14219664311146035,0.8578033568885397
12,0.01,0.664516497742046,0.25157605743769446,0.31737837263128976,0.6826216741041704,0.1471184924470656,0.8528815075529345,0.6557125589426827,0.22318488710066853,0.312027889139512,0.6879721669589772,0.16028325040550792,0.839716749594492
13,0.01,0.6165896356105804,0.22352700274099002,0.351916977853486,0.648083075429454,0.21837250888347626,0.7816274911165237,0.6067908336134518,0.20601805168039658,0.3211936534327619,0.6788063890793744,0.2648383703301935,0.7351616296698066
14,0.01,0.5811288781238325,0.20556348652550668,0.37051224144119205,0.6294878016818654,0.279447377518271,0.720552622481729,0.5748942704761729,0.1964632535682005,0.3895027286866132,0.6104973309180316,0.2714933104374829,0.7285066895625171
15,0.01,0.5416169703909846,0.2194074189121073,0.46739190771724237,0.5326081342769392,0.28826944755785394,0.7117305524421461,0.5599756188252393,0.21058422852964961,0.4598546019371818,0.5401454340009129,0.245498529251884,0.754501470748116
16,0.01,0.5238295676130237,0.22105857142896362,0.5066257566213608,0.49337428537282074,0.29432968456636777,0.7056703154336322,0.5215414937804727,0.20660392764736624,0.47994715851895947,0.5200528800487518,0.3195011440445395,0.6804988559554604
17,0.01,0.4880433136766607,0.21230343796990134,0.5340247014255235,0.4659753455357118,0.35201880448695383,0.6479811955130461,0.5227386267746196,0.20255249563385458,0.5055669896742877,0.4944330436341903,0.28886275606996875,0.7111372439300313
18,0.01,0.45571641127268475,0.20538910026803162,0.577746567401019,0.42225347685091424,0.38565701788122003,0.6143429821187799,0.45172295675558205,0.19971730253275702,0.5502691391636344,0.4497309099225437,0.42028219296651725,0.5797178070334827
19,0.01,0.42291947251016443,0.20285611148133423,0.6138851940631866,0.38611484386704187,0.4302442448608803,0.5697557551391197,0.47325001394047456,0.20769963019034443,0.5836110378012938,0.4163890077787287,0.33711380905964794,0.6628861909403521
20,0.01,0.3973124817465291,0.20960265477046822,0.6747713436683019,0.3252286999063058,0.4367488351735202,0.5632511648264799,0.42842043497983145,0.1962805714677362,0.6311427442466512,0.3688573030864491,0.3959465281051748,0.6040534718948252
21,0.01,0.3511746832818696,0.2047109625330477,0.7319490990855477,0.26805094945611374,0.49246973205696454,0.5075302679430355,0.37467718825620766,0.19147651423426235,0.6847755312919617,0.3152245099053663,0.4742698266225703,0.5257301733774298
22,0.01,0.34740404468594177,0.20213610735355,0.7361766664367734,0.2638233784924854,0.49638133631511167,0.5036186636848883,0.3556376257363488,0.19239615955773523,0.6923183027435752,0.30768172793528614,0.5147857481942457,0.4852142518057543
23,0.01,0.30904558820254874,0.19686089410926355,0.7699738104235042,0.23002623924703308,0.5558427292289156,0.4441572707710844,0.3321250493035597,0.18294497360201442,0.7232211214654586,0.2767789302503361,0.537938819212072,0.46206118078792796
24,0.01,0.27720952485546924,0.18639801205559212,0.7907489402727648,0.2092511071400209,0.6094263132774469,0.39057368672255316,0.3183853617485832,0.1773547311039532,0.7240983773680294,0.275901676977382,0.5686156258863562,0.4313843741136439
