epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss
0,0.01,0.9331663221184836,2.434043408154143,0.1270711347300748,0.8729288652699252,0.0266754087060689,0.973324591293931,0.9331663221184836,2.434043408154143,0.1270711347300748,0.8729288652699252,0.0266754087060689,0.973324591293931
1,0.01,0.8620841691281894,2.3428925600164474,0.1992604038649553,0.8007395961350448,0.0970194846391677,0.9029805153608322,0.8620841691281894,2.3428925600164474,0.1992604038649553,0.8007395961350448,0.0970194846391677,0.9029805153608322
2,0.01,0.7548880486359488,2.252692167315194,0.2906103360975062,0.7093896639024937,0.2147797033190727,0.7852202966809273,0.7548880486359488,2.252692167315194,0.2906103360975062,0.7093896639024937,0.2147797033190727,0.7852202966809273
3,0.01,0.659531423950361,2.183386049622462,0.3907608749862342,0.6092391250137656,0.3069404080510139,0.693059591948986,0.659531423950361,2.183386049622462,0.3907608749862342,0.6092391250137656,0.3069404080510139,0.693059591948986
4,0.01,0.5918777960706822,2.1049462031383084,0.4765024289068894,0.5234975710931105,0.3625354111194611,0.6374645888805389,0.5918777960706822,2.1049462031383084,0.4765024289068894,0.5234975710931105,0.3625354111194611,0.6374645888805389
5,0.01,0.5485638502100759,2.031570186823154,0.5211793996742234,0.4788206003257764,0.4049406722187996,0.5950593277812004,0.5485638502100759,2.031570186823154,0.5211793996742234,0.4788206003257764,0.4049406722187996,0.5950593277812004
6,0.01,0.5206742506961988,1.980373854809624,0.5510990515994612,0.4489009484005387,0.4314769059419632,0.5685230940580368,0.5206742506961988,1.980373854809624,0.5510990515994612,0.4489009484005387,0.4314769059419632,0.5685230940580368
7,0.01,0.5022073650843295,1.9217508199662483,0.5660184486492493,0.4339815513507505,0.4523087829351425,0.5476912170648575,0.5022073650843295,1.9217508199662483,0.5660184486492493,0.4339815513507505,0.4523087829351425,0.5476912170648575
8,0.01,0.4830696301488966,1.8796715235299293,0.5822749915647285,0.4177250084352715,0.4733672946691513,0.5266327053308487,0.4830696301488966,1.8796715235299293,0.5822749915647285,0.4177250084352715,0.4733672946691513,0.5266327053308487
9,0.01,0.4383922758975296,1.8247567675652543,0.6132619708084392,0.3867380291915606,0.5271715730428695,0.4728284269571304,0.4383922758975296,1.8247567675652543,0.6132619708084392,0.3867380291915606,0.5271715730428695,0.4728284269571304
10,0.01,0.4191037940269228,1.78979089134906,0.6210944311605103,0.3789055688394896,0.5540974110364913,0.4459025889635086,0.4191037940269228,1.78979089134906,0.6210944311605103,0.3789055688394896,0.5540974110364913,0.4459025889635086
11,0.01,0.3947476183864341,1.7451343283880238,0.6396498293944036,0.3603501706055962,0.582320773601532,0.417679226398468,0.3947476183864341,1.7451343283880238,0.6396498293944036,0.3603501706055962,0.582320773601532,0.417679226398468
12,0.01,0.3722325296692975,1.7164866725604455,0.6627935614454427,0.3372064385545573,0.6044167578220367,0.3955832421779632,0.3722325296692975,1.7164866725604455,0.6627935614454427,0.3372064385545573,0.6044167578220367,0.3955832421779632
13,0.01,0.361146803807274,1.69511363794217,0.6678509659790607,0.3321490340209391,0.6195213675498963,0.3804786324501037,0.361146803807274,1.69511363794217,0.6678509659790607,0.3321490340209391,0.6195213675498963,0.3804786324501037
14,0.01,0.3416949538432083,1.6820126791278749,0.6838837941382025,0.3161162058617973,0.6412525653839112,0.3587474346160889,0.3416949538432083,1.6820126791278749,0.6838837941382025,0.3161162058617973,0.6412525653839112,0.3587474346160889
15,0.01,0.328329027743157,1.6829129553022242,0.7015733506505286,0.2984266493494714,0.6517360627651214,0.3482639372348785,0.328329027743157,1.6829129553022242,0.7015733506505286,0.2984266493494714,0.6517360627651214,0.3482639372348785
16,0.01,0.3029560719971954,1.685122777272324,0.7232560987161845,0.2767439012838155,0.6795691609382629,0.3204308390617371,0.3029560719971954,1.685122777272324,0.7232560987161845,0.2767439012838155,0.6795691609382629,0.3204308390617371
17,0.01,0.2924997740172455,1.7079798946765947,0.738207923078758,0.2617920769212419,0.6870284378528595,0.3129715621471405,0.2924997740172455,1.7079798946765947,0.738207923078758,0.2617920769212419,0.6870284378528595,0.3129715621471405
18,0.01,0.2779418590935611,1.7252615896657588,0.7487959779122113,0.2512040220877884,0.7042329251766205,0.2957670748233795,0.2779418590935611,1.7252615896657588,0.7487959779122113,0.2512040220877884,0.7042329251766205,0.2957670748233795
19,0.01,0.2654170753211699,1.751154677044357,0.7671646657956337,0.2328353342043664,0.7128617763519287,0.2871382236480713,0.2654170753211699,1.751154677044357,0.7671646657956337,0.2328353342043664,0.7128617763519287,0.2871382236480713
20,0.01,0.2542540679539748,1.7793447968714446,0.7733681474711727,0.2266318525288273,0.727331131696701,0.2726688683032989,0.2542540679539748,1.7793447968714446,0.7733681474711727,0.2266318525288273,0.727331131696701,0.2726688683032989
21,0.01,0.2495349893081161,1.8009568631100223,0.7823901973396604,0.2176098026603394,0.7291815638542175,0.2708184361457825,0.2495349893081161,1.8009568631100223,0.7823901973396604,0.2176098026603394,0.7291815638542175,0.2708184361457825
22,0.01,0.2364748817500246,1.8149328902545552,0.7898056626774934,0.2101943373225065,0.7460047662258148,0.2539952337741852,0.2364748817500246,1.8149328902545552,0.7898056626774934,0.2101943373225065,0.7460047662258148,0.2539952337741852
23,0.01,0.239909868680257,1.8456894482807316,0.7908642422586221,0.2091357577413778,0.7395740687847138,0.2604259312152862,0.239909868680257,1.8456894482807316,0.7908642422586221,0.2091357577413778,0.7395740687847138,0.2604259312152862
24,0.01,0.2316978776515887,1.866871986643678,0.7938538357463065,0.2061461642536935,0.7512676537036895,0.2487323462963104,0.2316978776515887,1.866871986643678,0.7938538357463065,0.2061461642536935,0.7512676537036895,0.2487323462963104
25,0.01,0.2271819959615447,1.8862490341286915,0.8017825085583382,0.1982174914416617,0.7535083413124084,0.2464916586875915,0.2271819959615447,1.8862490341286915,0.8017825085583382,0.1982174914416617,0.7535083413124084,0.2464916586875915
26,0.01,0.2225430666605507,1.8995692183805064,0.8055802473922882,0.1944197526077117,0.7587080717086792,0.2412919282913208,0.2225430666605507,1.8995692183805064,0.8055802473922882,0.1944197526077117,0.7587080717086792,0.2412919282913208
27,0.01,0.2204934443754252,1.9013989320977445,0.8059315990104535,0.1940684009895465,0.7618898689746857,0.2381101310253143,0.2204934443754252,1.9013989320977445,0.8059315990104535,0.1940684009895465,0.7618898689746857,0.2381101310253143
28,0.01,0.2167737955448898,1.917173981780642,0.8086909329896486,0.1913090670103512,0.7662497341632843,0.2337502658367157,0.2167737955448898,1.917173981780642,0.8086909329896486,0.1913090670103512,0.7662497341632843,0.2337502658367157
29,0.01,0.2130784209960678,1.948234570545213,0.8122186706975153,0.1877813293024846,0.7700568616390229,0.2299431383609771,0.2130784209960678,1.948234570545213,0.8122186706975153,0.1877813293024846,0.7700568616390229,0.2299431383609771
30,0.01,0.2126543684118469,1.9554808997949715,0.8137586307243805,0.1862413692756195,0.7697369754314423,0.2302630245685577,0.2126543684118469,1.9554808997949715,0.8137586307243805,0.1862413692756195,0.7697369754314423,0.2302630245685577
31,0.01,0.2092851593326547,1.96370472188302,0.8146786170127445,0.1853213829872554,0.774738997220993,0.2252610027790069,0.2092851593326547,1.96370472188302,0.8146786170127445,0.1853213829872554,0.774738997220993,0.2252610027790069
32,0.01,0.2102447975943281,1.975884209334736,0.8146748606687302,0.1853251393312697,0.7731421053409576,0.2268578946590423,0.2102447975943281,1.975884209334736,0.8146748606687302,0.1853251393312697,0.7731421053409576,0.2268578946590423
33,0.01,0.206215338287292,1.9826177749638507,0.8182459811927426,0.1817540188072574,0.7774771273136138,0.2225228726863861,0.206215338287292,1.9826177749638507,0.8182459811927426,0.1817540188072574,0.7774771273136138,0.2225228726863861
34,0.01,0.2061464417561873,1.9899964809318405,0.818730932701383,0.181269067298617,0.7772686541080475,0.2227313458919525,0.2061464417561873,1.9899964809318405,0.818730932701383,0.181269067298617,0.7772686541080475,0.2227313458919525
35,0.01,0.206591872668797,2.0001367778818,0.8180009131716333,0.1819990868283665,0.777012950181961,0.2229870498180389,0.206591872668797,2.0001367778818,0.8180009131716333,0.1819990868283665,0.777012950181961,0.2229870498180389
