CE Loss,Dice Score,Dice Loss,IoU Score,IoU Loss,Total Loss
2.454095716806326,0.11456186985071101,0.885438130149289,0.013351475819945335,0.9866485241800547,0.9461643520391163
2.460355932873123,0.09922808641910187,0.900771913580898,0.010015846230089664,0.9899841537699103,0.9542992701740279
2.4654040248712286,0.09249678948020153,0.9075032105197984,0.01104759145528078,0.9889524085447192,0.9563727351089508
2.443408665044444,0.12116741998256077,0.8788325800174392,0.017747916281223297,0.9822520837187767,0.9408842688271967
2.448239838516353,0.11623151565578156,0.8837684843442185,0.021173378452658653,0.9788266215473413,0.9408034028014081
2.4274732172103386,0.14085376154863125,0.8591462384513686,0.030486196279525757,0.9695138037204742,0.9253668074151544
2.4361217817894762,0.1274148261437058,0.8725851738562941,0.030861755833029747,0.9691382441669703,0.9305170760198735
2.4218572554004822,0.14277093002505561,0.8572290699749444,0.0374673567712307,0.9625326432287693,0.9204112236129942
2.398951443769912,0.1521872852939841,0.8478127147060158,0.042017120867967606,0.9579828791320324,0.9139148483793547
2.3845262052597413,0.16379886290101456,0.8362011370989855,0.05258544906973839,0.9474145509302616,0.9029292368067573
2.3883689302911457,0.16282984159791644,0.8371701584020835,0.056577615439891815,0.9434223845601082,0.9009215134684079
2.378376433267372,0.176076413118751,0.8239235868812491,0.06447310000658035,0.9355268999934196,0.8908856269026156
2.3627578333316324,0.17974684250989226,0.8202531574901076,0.07076513767242432,0.9292348623275757,0.8856422161553754
2.358497053980841,0.18688460561832,0.8131153943816801,0.07136930525302887,0.9286306947469711,0.8824245954624804
2.36618619557431,0.1796202933268182,0.8203797066731817,0.07434037327766418,0.9256596267223358,0.8835477242677834
2.339150887160864,0.19492944524244055,0.8050705547575594,0.09165829420089722,0.9083417057991028,0.8670332453824854
2.3205201399853252,0.2221934627424873,0.7778065372575126,0.12203726172447205,0.877962738275528,0.8379002399869284
2.3129166707870206,0.2203699174608141,0.7796300825391859,0.13465403020381927,0.8653459697961807,0.8310596297945441
2.3204334840601275,0.22003511610434462,0.7799648838956553,0.10908173024654388,0.8909182697534561,0.846536918390568
2.2817179717258345,0.24991810092776912,0.7500818990722309,0.1752379983663559,0.8247620016336441,0.7948899814707044
2.301205996641243,0.24403392657441503,0.7559660734255849,0.14550110697746277,0.8544988930225372,0.8150857949860787
2.251027690473613,0.2843383426723763,0.7156616573276237,0.21353551745414734,0.7864644825458527,0.7581433405376321
2.273057139128181,0.2722499244188969,0.7277500755811032,0.17456668615341187,0.8254333138465881,0.7863600304613232
2.233841302277599,0.29944668019644743,0.7005533198035526,0.24033497273921967,0.7596650272607803,0.736020341297657
2.2657350253990813,0.28010737698554844,0.7198926230144516,0.20220467448234558,0.7977953255176544,0.7666342325954443
2.294319297064693,0.2494225000380358,0.7505774999619642,0.15483123064041138,0.8451687693595886,0.8073322973633257
2.2121882423856847,0.328729076850645,0.671270923149355,0.29314884543418884,0.7068511545658112,0.6926190500782998
2.264787680503111,0.28447925941888813,0.7155207405811118,0.19092285633087158,0.8090771436691284,0.7716546003153153
2.2445943280505363,0.306728182764919,0.6932718172350809,0.22521087527275085,0.7747891247272491,0.7421821898094529
2.1861649712281968,0.35656809105489057,0.6434319089451095,0.30754026770591736,0.6924597322940826,0.6728486089149579
