CE Loss,Dice Score,Dice Loss,IoU Score,IoU Loss,Total Loss
2.4917072008505174,0.05994812792487351,0.9400518720751265,0.005532857961952686,0.9944671420380473,0.9727010323764984
1.9904884911737402,0.08959313049220602,0.9104068695077939,0.012740349397063255,0.9872596506029367,0.9565185355571764
1.6825554605959496,0.09626098553908671,0.9037390144609133,0.00916036032140255,0.9908396396785975,0.9559994257268397
1.4077034145829375,0.09142384640785066,0.9085761535921494,0.008402344770729542,0.9915976552292705,0.9583890648189703
1.1282439992118256,0.08794937373413561,0.9120506262658643,0.005191316828131676,0.9948086831718683,0.9617054548215314
0.8462848810562372,0.08755379074177279,0.9124462092582272,0.004629041999578476,0.9953709580004215,0.9622011099125499
0.7650285413590733,0.13360905380569785,0.8663909461943021,0.01213846169412136,0.9878615383058786,0.9392733107744737
0.6869271632898153,0.1470915138465567,0.8529084861534433,0.023126889020204544,0.9768731109797955,0.92728727818559
0.6325833162436828,0.17823124822930778,0.8217687517706921,0.02385188266634941,0.9761481173336506,0.9143963897349188
0.5825423090734871,0.1574934205962939,0.8425065794037061,0.027274344116449356,0.9727256558835506,0.9206380215663226
0.5153963895462486,0.16976564436974684,0.8302343556302533,0.024003835394978523,0.9759961646050215,0.9176914361722368
0.41643147584277385,0.20849097317776621,0.7915090268222338,0.07335340231657028,0.9266465976834297,0.872591564868603
0.35248671544380034,0.2276854356133005,0.7723145643866994,0.05889774113893509,0.9411022588610649,0.8735872093835251
0.2963182390032611,0.2531729805468559,0.746827019453144,0.07155551016330719,0.9284444898366928,0.8557975463867569
0.33732096991034144,0.2239683852613889,0.776031614738611,0.05851306766271591,0.9414869323372841,0.8753048187088599
0.2697739824323978,0.2672315717101054,0.7327684282898945,0.0921306163072586,0.9078693836927414,0.8378290343141572
0.3033110998074629,0.27512917902562656,0.7248708209743734,0.07454446703195572,0.9254555329680443,0.8452216824432467
0.36993562364659127,0.19106488922036358,0.8089351107796363,0.06288781017065048,0.9371121898293495,0.8858414073832962
0.4055064476089972,0.2310446302604815,0.7689553697395185,0.053519900888204575,0.9464800991117954,0.8754702289695684
0.46835223434034445,0.24006852591532843,0.7599314740846714,0.06023434177041054,0.9397656582295895,0.8678319927672609
0.438999507248378,0.22616415149427077,0.7738358485057292,0.060086481273174286,0.9399135187268257,0.8734824938517546
0.38392134630184255,0.2934732725631893,0.7065267274368108,0.11142338812351227,0.8885766118764877,0.8157567147250295
0.376487584173566,0.31563499494666375,0.6843650050533363,0.10758023709058762,0.8924197629094124,0.8091978910594204
0.4181615875080664,0.2720318052587483,0.7279681947412517,0.08154486864805222,0.9184551313519478,0.8422603522373211
0.3980472873379098,0.2520458334165749,0.7479541665834251,0.08734400570392609,0.9126559942960739,0.8467753198354269
0.2735934365126196,0.2944450524239544,0.7055549475760455,0.09909424185752869,0.9009057581424713,0.8227654160345076
0.23278547915891323,0.31087033748316445,0.6891296625168355,0.12677176296710968,0.8732282370328903,0.799588851929952
0.25076662514438725,0.31936370056175467,0.6806362994382454,0.13770611584186554,0.8622938841581345,0.7896308830527334
0.26091094759404815,0.27479609259380716,0.7252039074061928,0.09699534624814987,0.9030046537518501,0.8318843865060257
0.24390846177313874,0.35238898499029825,0.6476110150097018,0.17517298460006714,0.8248270153999329,0.7539406390856984
0.24567552870051618,0.31465838213041813,0.6853416178695818,0.14425310492515564,0.8557468950748444,0.787584766311346
0.26863639109948273,0.3402871455192041,0.6597128544807958,0.15761342644691467,0.8423865735530853,0.7693171514892787
0.2584417116555253,0.39240497767541127,0.6075950223245886,0.19185912609100342,0.8081408739089966,0.7279225392356978
0.26045614314294896,0.3688909075770816,0.6311090924229185,0.16871987283229828,0.8312801271677017,0.7512117281709496
0.24792072135259063,0.35573505286515383,0.644264947134846,0.17241419851779938,0.8275858014822006,0.7542574925258134
0.23382120721391,0.4147352431342187,0.5852647568657812,0.21888194978237152,0.7811180502176285,0.7027767477780508
0.2394291676232027,0.3927814462176429,0.6072185537823572,0.19459834694862366,0.8054016530513763,0.726128443146091
0.2668948277601728,0.3682511441869731,0.6317488558130269,0.17817264795303345,0.8218273520469666,0.7457959833557131
0.28825706026243536,0.33143366378504013,0.6685663362149596,0.15534038841724396,0.844659611582756,0.77422235806005
0.2471640946023467,0.35659365448299357,0.6434063455170063,0.18162699043750763,0.8183730095624924,0.7483863767268526
0.2304389837241654,0.3581066213528415,0.6418933786471586,0.16896072030067444,0.8310392796993256,0.7553809610017101
0.20346707129634023,0.37848158447753716,0.6215184155224627,0.1758493036031723,0.8241506963968277,0.7430977810668494
0.22860316989947815,0.34603165441323586,0.653968345586764,0.1770586371421814,0.8229413628578186,0.7553521857517191
0.280190643875353,0.3504695133171731,0.649530486682827,0.15360939502716064,0.8463906049728394,0.7676465695777634
0.275038714610218,0.2948666914424961,0.705133308557504,0.12165302783250809,0.8783469721674919,0.8090615588775609
0.23417657524229632,0.2867172966361833,0.7132827033638167,0.14598867297172546,0.8540113270282745,0.7977199073648138
0.28983220186046643,0.3008049717155709,0.699195028284429,0.1297151893377304,0.8702848106622696,0.8018489126122945
0.3664784411023946,0.27508990005126477,0.7249100999487352,0.12417665123939514,0.8758233487606049,0.8154580790381794
0.24455287323966524,0.30951705378748307,0.6904829462125169,0.1425674706697464,0.8574325293302536,0.7906527288657136
