epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8510348217245032,2.3591263512824536,0.2155545948479309,0.7844454051520686,0.10457227107477392,0.895427728925226,171.63757224627057,0.7620931611951794,1.92812634398354,0.27471875906647936,0.7252812409335208,0.21336558355161778,0.7866344164483823,203.85106660729662
1,0.01,0.6485113804452179,1.949674897160137,0.43860539230028034,0.5613946076997193,0.2934107996750014,0.7065892003249986,213.9088186657341,0.782827677346678,2.395591697235482,0.29038950299866045,0.7096104970013399,0.16836090307826032,0.8316390969217397,212.52384787472644
2,0.01,0.5296775331000028,2.261563011023941,0.5547886143094297,0.4452113856905702,0.4140117258796674,0.5859882741203326,217.0068754582908,0.6032765558950806,2.4775911101789334,0.4835743477958682,0.5164256522041318,0.3388228667756686,0.6611771332243315,218.18839251580357
3,0.01,0.4649768359511392,2.5144901574769496,0.6099129534549924,0.3900870465450075,0.4850966609844463,0.5149033390155536,217.2787035186793,0.6406576815639512,2.7311509209876523,0.435903585031065,0.5640964149689349,0.3083015046440638,0.6916984953559362,218.4136733571549
4,0.01,0.4115704891463668,2.7019715688079464,0.6511169193805116,0.34888308061948725,0.5466379227803687,0.4533620772196313,217.38064933390507,0.6259265142737269,2.9488312777317156,0.4441143665031033,0.5558856334968967,0.3273795946286275,0.6726204053713725,217.99212885848
5,0.01,0.38378726728469204,2.860025041485596,0.6715944144050672,0.32840558559493294,0.5792916293606558,0.42070837063934413,217.44098599797883,0.5713132258745104,2.980135831656664,0.5046190616718302,0.49538093832816976,0.3780652759166864,0.6219347240833136,217.7507330075284
6,0.01,0.3617029193707687,2.9852043466307676,0.6878805199288283,0.31211948007117174,0.6052414707754501,0.39475852922454985,217.37847091649695,0.5129412183776673,3.0745883172613597,0.5525476232362614,0.44745237676373845,0.4433995755819174,0.5566004244180826,217.46239168237915
7,0.01,0.34028050313516073,3.095097969601521,0.7013698660240928,0.2986301339759074,0.6319525992009123,0.3680474007990877,217.38384960225162,0.47429215927408347,3.23873728569432,0.5909448358620577,0.4090551641379423,0.48221652645331164,0.5177834735466884,218.0013334267283
8,0.01,0.3266993924768271,3.1908882203879716,0.7098937846048213,0.29010621539517906,0.6489051706210742,0.3510948293789258,217.42070832905986,0.7267602008275502,3.540920090215431,0.3286285583407432,0.6713714416592566,0.23631398700750791,0.7636860129924921,215.61297648930298
9,0.01,0.31977662340768137,3.2686506031671727,0.7153697704294738,0.2846302295705262,0.656792460512299,0.34320753948770094,217.39144958460236,0.5004313472445082,3.444947170107491,0.5593908706926661,0.4406091293073337,0.45968719445742096,0.5403128055425791,217.7730126294893
10,0.01,0.31513558892303867,3.32908568098891,0.7184221568937684,0.28157784310623174,0.6624925942815302,0.3375074057184698,217.43920319865583,0.6104903895489844,3.613270798550707,0.45701862518561676,0.5429813748143832,0.3445036259981302,0.6554963740018698,217.4700289427992
11,0.01,0.2999192451411355,3.3897874664832712,0.7267849639793466,0.2732150360206539,0.6822779612622787,0.3177220387377213,217.43562744393924,0.3707291034909753,3.4577276829148915,0.6668592363847239,0.33314076361527617,0.6042120186182168,0.3957879813817831,218.4404746328836
12,0.01,0.2881485315417811,3.431617177673254,0.7340230372136259,0.2659769627863736,0.6970704347461802,0.3029295652538198,217.43282548472828,0.3543002356325738,3.520776655022288,0.6778785057163969,0.322121494283603,0.6242472850359403,0.3757527149640597,218.652396277632
13,0.01,0.28216938023189714,3.459616785604836,0.736270614583828,0.2637293854161721,0.7055373012226344,0.2944626987773656,217.43770114358298,0.504917259728241,3.582450645932357,0.5489698743401309,0.4510301256598693,0.459158005622717,0.540841994377283,218.09017400599936
14,0.01,0.27620139900103285,3.48733522986477,0.7407138853116858,0.25928611468831425,0.7125217556500163,0.2874782443499837,217.48651058484023,0.4374135201746333,3.4882251519478054,0.6150014535650336,0.38499854643496645,0.5276431863124554,0.4723568136875446,218.40821172930808
15,0.01,0.28858317219738233,3.5067881530976868,0.7336401878137899,0.2663598121862099,0.6966012668133689,0.30339873318663113,217.49360364625576,0.325304276854355,3.601691070084184,0.6973403337985155,0.3026596662014847,0.6595993298750658,0.34040067012493425,218.68757253926816
