epoch,lr,Train loss,Train ce loss,Train dice score,Train dice loss,Train iou score,Train iou loss,Train hausdorff,Val loss,Val ce loss,Val dice score,Val dice loss,Val iou score,Val iou loss,Val hausdorff
0,0.01,0.8494321275000697,2.5327990628192385,0.20402884437673557,0.7959711556232649,0.11492725816839311,0.8850727418316069,147.08882554446924,,,,,,,
1,0.01,0.7657578002609268,2.4207337212275766,0.2891727534718935,0.7108272465281061,0.19762186324442155,0.8023781367555785,149.3225793972219,,,,,,,
2,0.01,0.7240821822587288,2.320218406275503,0.326619658143288,0.6733803418567119,0.24211662220113794,0.7578833777988621,144.4542902939903,,,,,,,
3,0.01,0.6823492991173957,2.169869511946641,0.37016899048016916,0.6298310095198307,0.28263853546377504,0.717361464536225,128.69906622252634,,,,,,,
4,0.01,0.6505434448195169,2.1049490995547537,0.39881057587510227,0.601189424124898,0.3165539089241065,0.6834460910758935,126.18841593574693,,,,,,,
5,0.01,0.64042682484163,2.100882000309182,0.4127107765665744,0.5872892234334256,0.32414813638388296,0.675851863616117,120.5624198871224,,,,,,,
6,0.01,0.6179016289892476,2.1332868780205954,0.4269338045537327,0.5730661954462675,0.3522081095725298,0.6477918904274702,116.81363193934037,,,,,,,
7,0.01,0.6290284397062836,2.137189527566709,0.41734725039429293,0.5826527496057072,0.340054459462408,0.659945540537592,109.0358093926216,,,,,,,
8,0.01,0.6096550477385757,2.186796758001336,0.4329958654250363,0.5670041345749636,0.36191103653254686,0.6380889634674531,112.43225640882194,,,,,,,
9,0.01,0.582062782961986,2.279914637906696,0.45424934410229506,0.545750655897705,0.39372915529384045,0.6062708447061596,108.47709195198662,,,,,,,
10,0.01,0.5782975941974392,2.313473775694672,0.4562855712525304,0.5437144287474696,0.39864698769633833,0.6013530123036617,105.94818983141238,,,,,,,
11,0.01,0.5854671406985348,2.4327962864056984,0.46104733466471237,0.5389526653352875,0.38352323586150305,0.616476764138497,102.13965055339608,,,,,,,
12,0.01,0.56321559292792,2.4769423623963465,0.46919032243158076,0.5308096775684193,0.4151804892026121,0.5848195107973879,93.18226632439638,,,,,,,
13,0.01,0.5660596311986186,2.574617414234524,0.4683162605600155,0.5316837394399846,0.41102312981092837,0.5889768701890716,88.49982969776646,,,,,,,
14,0.01,0.5628325757908021,2.67000254828374,0.4785814233794008,0.5214185766205989,0.4095581189758377,0.5904418810241623,85.00237367688361,,,,,,,
15,0.01,0.5455421767132181,2.7606910370334794,0.48944970786575887,0.5105502921342411,0.43112991880479967,0.5688700811952003,84.37453875873419,,,,,,,
16,0.01,0.5466702610728948,2.813036484414536,0.4921595227765709,0.5078404772234291,0.4274432415695628,0.5725567584304372,83.34671000153325,,,,,,,
17,0.01,0.5330204976406578,2.916710705722674,0.500497798456186,0.49950220154381403,0.4446339934365824,0.5553660065634176,89.95242145867678,,,,,,,
18,0.01,0.543435246211431,3.0066934988645397,0.4935062594759484,0.5064937405240514,0.4319371055607917,0.5680628944392083,84.90236549449534,,,,,,,
19,0.01,0.5502501202593382,3.0564116748434778,0.4866546219366583,0.5133453780633417,0.4251467393914936,0.5748532606085064,81.63733291498097,,,,,,,
20,0.01,0.542791556913851,3.069592449712892,0.49130518508032395,0.5086948149196759,0.43447730474872515,0.5655226952512749,82.6697730333866,,,,,,,
21,0.01,0.5368403348786923,3.0833267060044354,0.5039210902307698,0.49607890976923036,0.43598540680250153,0.5640145931974985,80.79660498798437,,,,,,,
22,0.01,0.5245524434445381,3.130065652620172,0.5079820794453953,0.4920179205546048,0.4537578937597573,0.5462421062402427,83.9335199564742,,,,,,,
23,0.01,0.522659804154772,3.1578154813511112,0.5167825942751311,0.483217405724869,0.45104528561932966,0.5489547143806703,82.52143227387718,,,,,,,
24,0.01,0.5105776055465874,3.182252288128822,0.5261410196587784,0.47385898034122165,0.4649433317827061,0.5350566682172939,83.55262044282885,,,,,,,
25,0.01,0.5024032133440564,3.2689682424530537,0.5281126922240759,0.4718873077759243,0.4772528735047672,0.5227471264952328,81.8077760315149,,,,,,,
26,0.01,0.4955859035719169,3.2951933796345547,0.5315448973560746,0.46845510264392554,0.486326917889528,0.513673082110472,80.30580194057138,,,,,,,
27,0.01,0.5043853573764603,3.3616365085352826,0.5264211308600094,0.47357886913999064,0.4750770081591327,0.5249229918408673,85.24183154544775,,,,,,,
28,0.01,0.4997069224221496,3.3846410359652888,0.5326802108972667,0.4673197891027333,0.47870167763903737,0.5212983223609626,82.34296189736868,,,,,,,
29,0.01,0.49743763467493946,3.4231423458222685,0.5316967323140352,0.4683032676859648,0.4831394779175753,0.5168605220824247,83.16694464169774,,,,,,,
30,0.01,0.4871300665416569,3.4348334078665332,0.5383169208392975,0.46168307916070256,0.4959052980848355,0.5040947019151645,82.69337771877576,,,,,,,
31,0.01,0.4983193227820513,3.4730923455161955,0.5390292301810246,0.4609707698189756,0.4767816669336753,0.5232183330663247,81.1486586859935,,,,,,,
32,0.01,0.49674204749496403,3.5058287140180973,0.5393414575438076,0.46065854245619225,0.47920230582531076,0.5207976941746892,81.76568294672933,,,,,,,
33,0.01,0.48526137241210987,3.5117130030168258,0.5439390066766129,0.456060993323387,0.4952717308042338,0.5047282691957662,81.36196604059516,,,,,,,
34,0.01,0.48047772678617723,3.5233059040969676,0.5486335190053482,0.45136648099465176,0.5001147985749412,0.49988520142505877,78.50263149037508,,,,,,,
35,0.01,0.4712149139144769,3.514423495560956,0.550908357981747,0.44909164201825297,0.5140362594975159,0.48596374050248414,77.49172794576725,,,,,,,
