CE Loss,Dice Score,Dice Loss,IoU Score,IoU Loss,Total Loss
2.057168813328341,0.07192090304828813,0.9280790969517116,0.007166692055761814,0.9928333079442382,0.9669316643391563
1.687118770255438,0.06517023408328482,0.9348297659167152,0.004307460505515337,0.9956925394944847,0.9713474728110831
1.4483095704431055,0.09204224282877164,0.9079577571712282,0.009441785514354706,0.9905582144856453,0.957518062852317
2.081218534449363,0.09980171682772336,0.9001982831722766,0.006051836535334587,0.9939481634646654,0.9564482221510517
1.8103853345783136,0.09430320006420823,0.9056967999357917,0.009164693765342236,0.9908353062346578,0.956779917312421
1.6272584885151293,0.07750768592520235,0.9224923140747976,0.009930639527738094,0.9900693604722619,0.963038571156805
1.4033778431682624,0.12231164389249409,0.8776883561075058,0.032426536083221436,0.9675734639167786,0.9316194565558564
1.3506829750208986,0.14706404480204205,0.852935955197958,0.03832714259624481,0.9616728574037552,0.9181780995016686
1.2291382989282695,0.19489924548187987,0.80510075451812,0.0655459389090538,0.9344540610909462,0.8827127637937897
1.0761742270286838,0.08839026788785881,0.9116097321121412,0.16787567734718323,0.8321243226528168,0.8639185341202624
0.9871175046664696,0.20705979979214453,0.7929402002078554,0.050374582409858704,0.9496254175901413,0.8869513634197816
0.7245920269562325,0.17329040301874096,0.8267095969812589,0.03784977272152901,0.962150227278471,0.9079740161377794
0.627827791334046,0.19070419926780993,0.8092958007321899,0.05200780928134918,0.9479921907186508,0.8925136436647632
0.5938479335268392,0.24731102117762083,0.7526889788223792,0.07901670038700104,0.920983299612999,0.8536656040793057
0.48862752699546086,0.2701687171495897,0.7298312828504101,0.09765926003456116,0.9023407399654388,0.8333369988426786
0.387447671661897,0.20100265019491875,0.7989973498050811,0.09035182744264603,0.909648172557354,0.8653878836895801
0.37012795950664634,0.2579306971221285,0.7420693028778715,0.1158086434006691,0.8841913565993309,0.827342557462489
0.4595761621100275,0.2717078461212759,0.728292153878724,0.09627342224121094,0.9037265777587891,0.833552832048621
0.5608561752543304,0.17916725115851956,0.8208327488414803,0.05440901964902878,0.9455909803509712,0.8956877190396133
0.49643319142233705,0.3007120743509483,0.6992879256490518,0.12787292897701263,0.8721270710229874,0.8029914396955034
0.4248916183222709,0.3269328123557011,0.6730671876442988,0.14297184348106384,0.8570281565189362,0.7834437749295458
0.35974707570442793,0.2822429429465874,0.7177570570534125,0.12115303426980972,0.8788469657301903,0.8144109888484341
0.34687378183739914,0.35258579996554723,0.6474142000344527,0.17824313044548035,0.8217568695545197,0.752019801746493
0.3595194391492075,0.2776289686364793,0.7223710313635207,0.13396331667900085,0.8660366833209991,0.8085704404194012
0.298669769486005,0.39185722125889805,0.6081427787411019,0.2174110859632492,0.7825889140367508,0.7128104628987235
0.2944000795953213,0.30984588870457164,0.6901541112954283,0.1533065140247345,0.8466934859752655,0.7840777539847241
0.3712205582623067,0.36468681796094804,0.6353131820390518,0.18772509694099426,0.8122749030590057,0.741490250413811
0.35792416922688286,0.3303511285274394,0.6696488714725606,0.14202557504177094,0.8579744249582291,0.7826442423069808
0.27913304893777124,0.48875225976959835,0.5112477402304015,0.29702848196029663,0.7029715180397034,0.6262820367183051
0.2695123737305617,0.42961113929769,0.5703888607023099,0.24876974523067474,0.7512302547693253,0.6788937060832159
0.35872411782757757,0.4185542977604254,0.5814457022395746,0.21003511548042297,0.789964884519577,0.706557247370363
0.39333671913203994,0.4460765604878652,0.5539234395121349,0.2477203905582428,0.7522796094417572,0.6729371712722306
0.37166198366166264,0.40120216808373027,0.5987978319162697,0.18607956171035767,0.8139204382896423,0.7278714017007577
0.37047326583813245,0.4484615417271418,0.5515384582728582,0.24802428483963013,0.7519757151603699,0.6718008183658297
0.3396228935803105,0.47404239275139354,0.5259576072486065,0.25704699754714966,0.7429530024528503,0.6561548562920818
0.2934943175376887,0.49555443757913753,0.5044455624208624,0.28269267082214355,0.7173073291778564,0.6321626522773812
0.3455946771329199,0.38590264082453246,0.6140973591754675,0.20242106914520264,0.7975789308547974,0.7241863081435299
0.3670287819157616,0.3929807668405097,0.6070192331594902,0.2184467762708664,0.7815532237291336,0.711739636441973
0.21643020756113343,0.48573054427354556,0.5142694557264543,0.32116255164146423,0.6788374483585358,0.6130102513057032
0.21783850923970532,0.5211579840557272,0.47884201594427267,0.3243420124053955,0.6756579875946045,0.5969316287367942
0.22917597838424655,0.36587766090179136,0.6341223390982086,0.16900144517421722,0.8309985548257828,0.7522480774754499
0.23460600002793575,0.4389613200826044,0.5610386799173955,0.22432561218738556,0.7756743878126144,0.689820131476617
0.24344182841387432,0.5385445913292494,0.46145540867075063,0.3461335301399231,0.6538664698600769,0.5769020513448109
0.21087836447502006,0.38087272401819133,0.6191272759818086,0.18732474744319916,0.8126752525568008,0.7352560649070362
0.21662252516625968,0.5658096670100338,0.4341903329899662,0.3893928825855255,0.6106071174144745,0.5400404334469936
0.17842508220806336,0.5988641811261748,0.4011358188738251,0.4110952913761139,0.5889047086238861,0.5137971884866486
0.19125412941565081,0.5530720770967164,0.4469279229032837,0.3363225758075714,0.6636774241924286,0.5769776713604865
0.21743987606554255,0.6065251717133582,0.3934748282866419,0.4351731240749359,0.5648268759250641,0.4962860568696952
0.24243345569923008,0.5462842600220077,0.45371573997799225,0.3506007194519043,0.6493992805480957,0.5711258822014478
0.2324225918605996,0.5041926036985571,0.49580739630144277,0.2630787193775177,0.7369212806224823,0.6404757566963889
0.3207409310969605,0.409759309316575,0.5902406906834249,0.25152096152305603,0.748479038476944,0.6851836874386074
0.1700912506906614,0.5704327501867782,0.42956724981322186,0.3625048100948334,0.6374951899051666,0.5543240019474598
0.1847470665377229,0.5942260223250756,0.4057739776749243,0.3796404004096985,0.6203595995903015,0.534525368705544
0.2505721368635922,0.5516257295762088,0.4483742704237911,0.34835749864578247,0.6516425013542175,0.5703352268634404
0.2052129145167412,0.5869613314926827,0.41303866850731713,0.3825123608112335,0.6174876391887665,0.5357080747580447
0.2253407835987713,0.6044531609198609,0.39554683908013916,0.3878909945487976,0.6121090054512024,0.5254841389027771
